Amp_P0 Freq_P0 Amp_P1 Freq_P1 Filename BW_F1 BW_F2 BW_F3 BW_F4 Centroid Std_Dev Freq_F1 Freq_F2 Freq_F3 Freq_4 Amp_F1 Amp_F2 Amp_F3 Amp_F4 nPeaksDB
35.8482 140.625 32.7878 484.375 abd_8.txt 49.7115 81.6905 187.858 202.579 3010 188 421.875 1546.88 2531.25 3531.25 22.1684 3.45683 1.06152 0.759674 39
42.2795 140.625 36.8492 468.75 abd_8.txt 38.9257 49.7668 167.057 252.257 3170 198 500 1546.88 2656.25 3500 45.7501 8.80073 1.31561 0.634169 16
33.9189 140.625 34.3474 625 abd_8.txt 26.1892 51.5727 219.563 273.003 3104 194 578.125 1484.38 2671.88 3421.88 33.6074 6.88924 1.04433 0.720574 11
35.3683 140.625 40.3288 625 abd_8.txt 29.8673 33.2166 142.36 87.6283 3396 212 625 1500 2406.25 3203.12 55.3401 18.0643 1.97562 1.38892 11
32.1491 140.625 34.3314 781.25 abd_8.txt 26.3978 40.0283 212.906 185.443 3259 203 671.875 1453.12 2421.88 3171.88 34.9368 12.8982 1.43918 0.888245 15
31.2823 156.25 37.5475 765.625 abd_8.txt 42.7318 46.4627 127.976 124.715 3428 214 750 1421.88 2296.88 3109.38 40.7802 21.0604 2.91275 1.09412 36
27.749 140.625 33.5855 750 abd_8.txt 35.7723 63.4864 127.062 215.953 3310 207 781.25 1328.12 2234.38 3203.12 35.6772 14.6514 2.62375 0.689052 32
27.5461 156.25 31.433 750 abd_8.txt 45.9883 53.8871 137.117 172.465 3243 202 765.625 1234.38 2171.88 3140.62 29.5711 18.7576 2.30613 0.834075 38
29.3755 140.625 35.9085 750 abd_8.txt 34.1295 31.08 117.971 181.471 3332 208 781.25 1265.62 2296.88 3187.5 40.0963 30.3921 2.48099 0.816447 18
28.2715 156.25 31.2762 781.25 abd_8.txt 47.9832 38.3932 82.7352 110.46 3314 207 750 1250 2312.5 3218.75 27.104 22.3404 3.0977 1.13541 21
27.8438 140.625 33.9199 781.25 abd_8.txt 35.3949 30.2963 53.9222 101.707 3316 207 687.5 1234.38 2359.38 3265.62 25.2564 17.6017 3.34802 1.19475 21
34.1389 156.25 38.1796 640.625 abd_8.txt 30.808 34.2763 36.6318 55.3461 3527 220 656.25 1218.75 2421.88 3328.12 48.8507 23.4568 6.17054 2.20773 27
29.2173 140.625 35.0805 640.625 abd_8.txt 35.2564 47.796 57.2498 87.7652 3231 202 640.625 1187.5 2515.62 3484.38 28.0797 10.8456 2.60612 1.37455 30
36.0476 156.25 33.9902 656.25 abd_8.txt 105.136 85.5044 88.2925 142.624 3103 194 562.5 1046.88 2562.5 3546.88 21.1215 11.4422 1.79615 0.841899 89
47.6296 171.875 42.9741 500 abd_8.txt 63.0422 254.772 73.3623 78.1266 3012 188 265.625 859.375 984.375 2562.5 67.8899 25.9742 24.0584 1.65174 50
42.4433 171.875 36.4503 515.625 abd_8.txt 54.5342 67.6673 1062.33 139.287 2890 180 281.25 875 1125 2390.62 42.5999 14.9326 4.6173 1.28316 39
24.0703 109.375 38.4639 187.5 abd_8.txt 42.308 64.609 281.374 368.645 2901 181 250 859.375 2203.12 2906.25 44.3151 12.9436 1.08721 0.796676 17
31.9211 125 40.9972 375 abd_8.txt 26.8622 49.8002 238.713 308.699 2836 177 234.375 843.75 2140.62 2984.38 88.4751 19.279 1.13599 0.68029 11
24.2253 125 34.9772 390.625 abd_8.txt 39.8492 157.343 258.783 297.55 2948 184 265.625 875 2046.88 2906.25 38.0608 5.24938 1.22927 0.86943 16
29.6948 125 43.0939 390.625 abd_8.txt 31.6656 94.9258 278.493 358.492 2863 179 265.625 718.75 2156.25 2750 79.4091 14.3204 1.15038 0.856742 13
42.0702 187.5 39.7071 406.25 abd_8.txt 35.1405 148.98 290.408 228.35 2862 179 312.5 671.875 2015.62 2843.75 66.0607 11.6807 1.09827 0.943699 15
43.8134 187.5 48.2076 390.625 abd_8.txt 27.091 145.614 118.667 223.933 2907 181 343.75 1062.5 2562.5 3671.88 104.965 5.38201 1.35661 0.647904 10
43.1655 203.125 48.3012 406.25 abd_8.txt 17.5603 61.5349 60.7527 239.291 2978 186 375 1062.5 2484.38 3250 129.838 9.7366 2.68041 0.668062 6
42.9718 187.5 45.6855 406.25 abd_8.txt 18.5404 57.8405 68.4654 170.725 3158 197 359.375 1156.25 2515.62 3093.75 119.42 8.98966 3.28852 1.20209 7
43.3814 203.125 39.9961 390.625 abd_8.txt 30.4577 106.527 85.2339 111.97 3243 202 296.875 1265.62 2453.12 3203.12 65.4499 4.41578 2.78852 1.51687 11
46.1685 203.125 35.8844 281.25 abd_8.txt 24.8982 516.021 221.464 93.2279 3527 220 265.625 359.375 1718.75 2421.88 101.506 41.3036 3.20634 4.65909 9
43.4641 187.5 48.9802 406.25 abd_8.txt 23.882 224.295 90.8071 72.1681 3595 224 265.625 609.375 2031.25 2484.38 88.0849 8.80233 5.65266 6.21883 9
44.2927 203.125 33.5916 281.25 abd_8.txt 28.9253 256.978 64.2564 54.1062 3547 221 281.25 343.75 2156.25 2515.62 62.1187 35.9857 6.34553 7.5395 12
31.8084 171.875 38.5982 421.875 abd_8.txt 19.9491 237.876 157.551 43.5769 3508 219 250 687.5 2312.5 2437.5 57.718 3.67429 6.29826 10.4384 8
31.799 171.875 36.2705 421.875 abd_8.txt 15.8492 146.539 168.656 24.8061 3477 217 234.375 828.125 2281.25 2468.75 64.4056 3.64202 4.70464 15.9986 6
23.1687 140.625 36.9679 218.75 abd_8.txt 44.107 289.06 289.118 18.0255 3416 213 281.25 687.5 1937.5 2500 32.0724 4.84778 1.59358 14.1671 18
31.6124 203.125 34.5513 437.5 abd_8.txt 16.8401 48.5733 49.7987 122.828 3301 206 421.875 1671.88 2500 3500 41.9579 5.11023 3.9253 1.06275 7
30.0919 375 42.9241 453.125 abd_8.txt 6.02636 16.6184 47.5099 83.8396 3668 229 437.5 1718.75 2578.12 3406.25 107.946 16.4457 5.17118 1.83596 3
24.844 375 38.1772 453.125 abd_8.txt 7.62866 23.2558 47.2727 79.0192 3442 215 437.5 1750 2562.5 3484.38 72.8562 10.4642 4.31861 1.45519 3
27.785 218.75 36.823 453.125 abd_8.txt 10.1109 26.5265 54.0368 74.1882 3522 220 437.5 1765.62 2562.5 3453.12 59.6187 10.3203 4.12446 1.58442 4
29.2437 218.75 40.529 437.5 abd_8.txt 12.6393 27.8466 65.3722 75.5741 3555 222 437.5 1796.88 2562.5 3390.62 57.0772 10.8959 3.8214 1.62515 5
30.6254 203.125 32.701 453.125 abd_8.txt 12.093 523.541 46.8942 111.487 3482 217 437.5 718.75 1843.75 2656.25 46.2584 3.57311 6.58694 2.37791 5
33.7914 203.125 41.5067 437.5 abd_8.txt 18.521 304.873 31.2474 63.0643 3654 228 421.875 656.25 1843.75 2703.12 55.2649 7.48988 10.4227 4.33707 7
33.437 203.125 36.6234 437.5 abd_8.txt 22.5603 270.849 26.4096 44.9338 3456 216 421.875 671.875 1812.5 2750 42.2256 6.58515 9.90937 4.4685 9
38.827 203.125 41.7191 421.875 abd_8.txt 31.7898 277.88 19.84 32.5931 3567 223 390.625 531.25 1796.88 2765.62 55.721 19.3787 17.0932 6.7809 12
34.4198 203.125 0 0 abd_8.txt 366.575 57.6601 24.8112 98.5144 3334 208 296.875 312.5 1812.5 2718.75 23.2981 23.0689 8.62531 1.40903 25
26.5788 187.5 22.6216 265.625 abd_8.txt 65.9948 99.7813 213.017 92.8297 3778 236 234.375 1781.25 3093.75 4078.12 10.6775 1.11762 0.626807 2.20903 32
13.1334 0 18.9031 453.125 abd_8.txt 73.2261 89.5653 196.295 83.1957 4025 251 281.25 1687.5 3015.62 3968.75 2.15577 0.814944 0.631146 3.14715 139
7.1764 250 18.6594 437.5 abd_8.txt 36.8809 93.6466 205.885 129.991 3876 242 343.75 1593.75 3046.88 3921.88 2.30233 0.631415 0.729173 2.53275 235
5.63675 234.375 14.6296 890.625 abd_8.txt 58.6513 85.4097 325.921 146.801 3887 243 359.375 1546.88 2750 3593.75 1.35029 0.724622 0.440931 1.92275 139
9.1234 109.375 17.5366 875 abd_8.txt 49.3607 81.0261 192.859 88.7653 3943 246 390.625 1484.38 2734.38 3640.62 1.39447 0.696606 0.557477 2.66107 148
8.32586 125 15.5171 796.875 abd_8.txt 57.8348 84.3886 292.483 108.242 4479 280 406.25 1546.88 2875 3390.62 1.25618 0.746977 0.754212 2.30421 50
9.14578 0 17.9653 796.875 abd_8.txt 52.3823 91.1341 260.344 86.3145 4484 280 421.875 1500 2796.88 3312.5 1.35192 0.709212 0.742054 2.31152 85
6.93937 0 15.1906 718.75 abd_8.txt 57.3593 88.8234 242.451 103.505 4485 280 437.5 1484.38 2828.12 3296.88 1.30746 0.756287 0.860259 2.12251 218
4.43431 125 11.6433 937.5 abd_8.txt 133.982 88.5286 143.334 281.86 4579 286 312.5 1515.62 3046.88 3531.25 0.870636 0.873991 1.58801 1.58608 132
12.301 843.75 14.9886 2765.62 abd_8.txt 99.8316 826.866 104.808 243.061 4456 278 1609.38 2859.38 3203.12 3875 0.999275 0.897496 2.07253 1.30006 215
16.7377 109.375 9.30211 1468.75 abd_8.txt 74.2763 454.685 86.4527 128.505 4543 284 1437.5 2125 3187.5 3812.5 1.87505 0.537836 2.2402 1.61951 91
22.1433 109.375 16.9189 1359.38 abd_8.txt 1378.04 43.839 95.7688 92.356 4320 270 671.875 1390.62 2906.25 3578.12 1.57506 4.59064 2.21635 2.3801 94
34.5836 203.125 33.119 296.875 abd_8.txt 64.4704 129.633 332.367 84.0711 3750 234 343.75 953.125 1234.38 2765.62 36.6689 12.1009 5.47921 3.47549 30
35.4752 203.125 33.501 625 abd_8.txt 79.026 81.5656 153.799 724.184 3416 213 515.625 1109.38 2671.88 3203.12 27.4422 11.8103 2.45288 2.82396 70
39.6962 187.5 37.457 765.625 abd_8.txt 62.9718 62.3617 87.2939 38.4475 3509 219 546.875 1031.25 2609.38 3218.75 42.4521 22.3473 4.26445 6.23723 56
28.3511 171.875 37.4937 734.375 abd_8.txt 75.4263 100.961 95.391 64.2314 3268 204 640.625 953.125 2484.38 3187.5 22.8834 12.2265 2.22133 2.54436 46
34.5849 546.875 34.0798 734.375 abd_8.txt 35.6164 135.122 122.846 98.1023 3338 208 671.875 1093.75 2515.62 3109.38 42.3544 8.30918 2.39599 2.11256 16
32.9745 531.25 37.8256 718.75 abd_8.txt 33.961 83.1997 120.548 77.5686 3256 203 656.25 1078.12 2437.5 3078.12 35.1632 9.78985 1.89415 2.12832 16
34.8959 546.875 41.0272 718.75 abd_8.txt 30.0348 49.2056 102.755 67.425 3310 207 656.25 1093.75 2375 3093.75 47.9868 18.0157 2.30105 2.35775 27
35.4561 546.875 39.6403 734.375 abd_8.txt 33.7072 38.3679 74.1561 60.2853 3329 208 640.625 1078.12 2390.62 3140.62 43.8789 22.2585 2.83727 2.40346 27
32.3331 187.5 34.0782 750 abd_8.txt 43.8968 53.0028 67.4128 84.4319 3235 202 609.375 1093.75 2406.25 3218.75 29.231 12.9248 2.63046 1.55991 43
40.2313 187.5 41.9656 578.125 abd_8.txt 50.4986 55.7796 45.321 47.9133 3364 210 546.875 1109.38 2390.62 3265.62 63.2672 23.6465 5.29696 2.49865 36
25.6977 156.25 28.2476 546.875 abd_8.txt 96.3474 127.78 143.176 360.446 3081 192 515.625 1328.12 2515.62 3546.88 11.2252 3.40541 1.38409 0.671153 55
38.35 140.625 40.904 218.75 abd_8.txt 153.511 82.5417 144.937 265.225 2998 187 250 1062.5 2531.25 3468.75 42.7822 11.2527 1.40704 0.597301 25
31.9432 546.875 34.6823 734.375 abd_8.txt 71.7139 100.874 125.143 162.353 3086 193 640.625 1109.38 2328.12 3265.62 17.8455 7.49288 1.48536 0.845971 69
28.5377 0 29.3105 750 abd_8.txt 74.1901 125.947 134.901 99.3543 3239 202 687.5 1140.62 2234.38 3156.25 15.4192 6.67844 1.74193 1.36592 55
27.6094 515.625 33.9821 765.625 abd_8.txt 49.8253 77.5366 84.5679 41.1327 3381 211 703.125 1093.75 2343.75 3078.12 24.6587 10.5356 2.43195 3.37903 46
31.085 187.5 38.5316 718.75 abd_8.txt 34.5157 76.7677 76.8204 66.3711 3687 230 562.5 1015.62 2359.38 3109.38 57.373 15.0112 3.6177 3.15078 15
30.6283 187.5 38.6907 562.5 abd_8.txt 17.6926 79.04 103.442 96.2504 3227 201 562.5 1093.75 2406.25 3109.38 70.6358 8.21593 1.93038 1.53018 7
34.5125 187.5 42.3759 562.5 abd_8.txt 23.3087 48.6887 73.2636 73.1717 3547 221 562.5 1093.75 2390.62 3187.5 73.8791 16.9959 2.98737 1.90681 9
34.3286 187.5 33.9558 921.875 abd_8.txt 76.8889 58.199 104.289 120.652 3321 207 546.875 1078.12 2375 3187.5 22.6515 14.2274 2.18208 1.3345 46
36.6692 546.875 36.7217 734.375 abd_8.txt 55.9129 151.135 201.915 177.756 3477 217 671.875 1078.12 2375 2937.5 32.7579 9.08076 1.91824 1.53852 30
21.3977 546.875 25.1168 734.375 abd_8.txt 107.362 457.158 92.4394 161.608 3538 221 750 1453.12 2671.88 4015.62 4.35381 0.974279 1.63123 0.93507 83
9.03659 31.25 17.6218 109.375 abd_8.txt 143.081 167.664 444.493 52.5734 4698 293 46.875 1390.62 2343.75 3000 3.96721 1.12751 0.848938 4.4871 190
13.4372 109.375 17.1542 3031.25 abd_8.txt 104.516 107.187 193.175 187.446 4633 289 1437.5 3046.88 3109.38 4375 1.1994 3.88282 3.88773 1.33251 219
5.51154 203.125 10.3977 750 abd_8.txt 159.69 137.832 197.886 60.3954 4491 280 281.25 1281.25 2750 3281.25 1.09079 0.72343 1.06518 3.89848 199
11.2264 828.125 18.0643 2656.25 abd_8.txt 138.114 298.848 59.3092 150.029 3825 239 1187.5 2765.62 3296.88 4015.62 0.602263 0.72915 3.98524 1.84179 83
12.3114 453.125 19.5509 2656.25 abd_8.txt 159.795 397.313 56.5355 178.715 3893 243 1218.75 2765.62 3187.5 3875 0.529926 0.93834 4.53029 1.65642 61
14.5222 875 26.5641 2640.62 abd_8.txt 152.455 316.018 70.7736 240.048 3930 245 1218.75 2953.12 3203.12 3875 0.514205 1.72425 4.08596 1.32962 99
11.7797 1125 17.04 2640.62 abd_8.txt 142.521 241.859 70.1809 333.744 4322 270 1359.38 2890.62 3265.62 4234.38 0.557927 1.40078 3.98866 1.04069 192
9.08267 250 14.3638 1062.5 abd_8.txt 299.614 160.553 57.9457 162.114 3967 248 265.625 1640.62 3140.62 3515.62 0.454336 0.496087 3.76378 2.0215 73
15.8333 890.625 15.3653 1750 abd_8.txt 148.794 322.242 35.855 181.313 4380 273 1250 2093.75 3171.88 3953.12 0.627997 0.475635 4.85776 1.25435 106
12.7757 890.625 16.925 2375 abd_8.txt 65.7492 239.416 34.5998 178.751 4306 269 1265.62 2656.25 3218.75 3984.38 1.03783 0.733434 5.58689 1.12425 78
6.05119 140.625 16.4224 781.25 abd_8.txt 88.9583 63.4407 202.492 39.5207 4598 287 281.25 1359.38 2640.62 3281.25 1.47809 1.23893 0.805397 5.28805 146
9.02956 15.625 13.9487 93.75 abd_8.txt 154.693 257.062 176.689 41.4698 4767 298 109.375 1421.88 1875 3296.88 2.92675 1.10297 1.19923 4.3735 132
18.397 125 16.6329 328.125 abd_8.txt 84.5082 81.979 112.8 52.4726 4568 285 187.5 1296.88 2000 3312.5 5.54112 3.01089 1.80037 3.80213 65
25.57 296.875 18.3516 937.5 abd_8.txt 215.238 37.8867 131.325 76.3339 3912 244 453.125 1328.12 2781.25 3500 4.60325 6.81695 1.35601 2.4209 40
35.0591 203.125 30.233 328.125 abd_8.txt 34.2377 50.089 639.351 174.3 3192 199 265.625 1031.25 1234.38 2734.38 40.8124 10.9229 3.58905 0.946421 13
37.568 203.125 33.0255 625 abd_8.txt 76.3355 34.1673 104.507 105.967 3113 194 390.625 1046.88 2421.88 3328.12 24.6689 18.413 1.542 1.15327 19
35.6701 203.125 38.1411 609.375 abd_8.txt 53.7746 34.0279 46.9044 61.5224 3182 199 500 1046.88 2406.25 3328.12 29.8989 19.0809 3.13426 1.796 24
32.6762 187.5 34.6695 609.375 abd_8.txt 66.7083 67.5003 67.0442 89.9376 3206 200 500 1015.62 2359.38 3296.88 23.7141 11.709 2.5671 1.41748 59
35.298 187.5 34.2638 609.375 abd_8.txt 64.5405 57.5544 59.2156 75.1504 3197 200 515.625 953.125 2343.75 3250 31.0258 17.5614 2.87635 1.62064 48
37.0203 187.5 37.363 578.125 abd_8.txt 111.851 84.0552 121.732 207.117 3182 199 421.875 812.5 2375 3296.88 22.2471 17.9552 2.0878 0.912118 49
45.9444 187.5 39.8845 578.125 abd_8.txt 57.5281 37.4408 187.899 61.2017 3338 208 281.25 750 1937.5 2640.62 50.5769 40.8242 2.84878 5.95857 25
25.1365 125 35.4122 203.125 abd_8.txt 51.8434 81.5003 164.42 52.5654 3401 212 250 812.5 1984.38 2718.75 38.8576 12.314 2.59351 5.82533 23
25.6534 125 35.8635 203.125 abd_8.txt 52.1676 90.5333 126.707 36.9744 3389 211 218.75 890.625 1953.12 2765.62 29.9513 7.79848 2.61303 5.77904 25
30.4992 125 41.2658 203.125 abd_8.txt 36.9507 68.1019 123.425 27.6549 3452 215 203.125 843.75 1953.12 2765.62 52.0851 11.8633 3.03552 10.6242 15
26.8684 125 36.8635 203.125 abd_8.txt 50.347 110.644 200.697 41.9462 3438 215 203.125 875 1937.5 2781.25 33.8956 6.77515 1.85077 6.3965 24
31.9774 125 41.027 203.125 abd_8.txt 34.3068 57.694 105.886 50.9233 3437 214 203.125 812.5 1828.12 2734.38 62.6251 16.2274 3.66384 9.01178 14
30.5942 125 39.1755 203.125 abd_8.txt 44.35 66.3035 110.584 72.5537 3507 219 203.125 812.5 1843.75 2765.62 49.8803 14.6838 3.72133 8.11786 22
29.6695 125 38.3232 203.125 abd_8.txt 52.17 78.9338 125.963 41.022 3514 219 234.375 781.25 1890.62 2828.12 44.7356 14.2008 3.3033 10.0901 26
34.3891 187.5 28.8536 562.5 abd_8.txt 104.098 169.889 178.259 34.7089 3276 204 296.875 718.75 1890.62 2828.12 17.4433 7.47944 1.77237 5.30056 54
28.5992 125 40.2621 562.5 abd_8.txt 71.703 36.2552 170.487 49.3677 3567 223 265.625 750 1843.75 2796.88 43.0135 43.8013 3.0373 9.48699 15
35.1526 187.5 31.616 562.5 abd_8.txt 112.118 46.2746 171.211 54.4939 3249 203 296.875 781.25 1906.25 2796.88 15.7581 20.4249 1.86279 3.5625 20
42.4451 187.5 39.1122 750 abd_8.txt 65.526 32.1578 239.369 69.9885 3465 216 328.125 890.625 1734.38 2734.38 33.411 41.5598 2.63932 4.84931 13
40.5129 187.5 36.2837 765.625 abd_8.txt 72.5767 32.462 262.177 75.1339 3453 215 328.125 921.875 1640.62 2671.88 24.7014 35.2696 2.49469 4.00745 14
36.61 187.5 34.4232 765.625 abd_8.txt 156.902 100.258 387.637 120.321 3449 215 390.625 1046.88 1187.5 2593.75 15.7062 15.4628 10.3867 2.82654 93
35.9627 187.5 35.6089 765.625 abd_8.txt 165.301 93.0308 104.014 51.1336 3560 222 578.125 1218.75 2546.88 3234.38 16.9375 13.4345 3.63471 4.08484 113
32.8271 187.5 32.951 781.25 abd_8.txt 99.0824 62.0437 88.1308 59.8871 3542 221 671.875 1390.62 2515.62 3250 12.7553 10.5981 3.54249 2.95996 88
35.0446 187.5 37.7787 781.25 abd_8.txt 101.912 63.6315 737.687 100.535 3705 231 640.625 1484.38 2171.88 2578.12 18.2284 15.9204 3.70487 5.55371 33
30.8281 187.5 29.5366 796.875 abd_8.txt 85.0657 48.6625 82.7184 61.4235 3695 231 656.25 1609.38 2515.62 3250 11.4912 11.2102 4.81501 3.49485 50
33.9411 203.125 34.0394 796.875 abd_8.txt 77.2276 65.1922 518.132 84.9163 3799 237 625 1656.25 2375 2562.5 15.6626 12.5729 6.1547 7.95811 42
32.3927 203.125 29.2086 812.5 abd_8.txt 91.5783 65.8539 74.9352 63.9124 3783 236 625 1828.12 2578.12 3265.62 11.246 8.79249 6.68383 3.70687 40
34.5859 203.125 33.0405 609.375 abd_8.txt 79.709 54.3972 80.0942 60.4594 3829 239 609.375 1875 2593.75 3250 13.9719 11.7103 7.53736 4.69543 30
35.8271 203.125 30.7912 1828.12 abd_8.txt 85.0325 49.6899 74.0763 55.3255 3821 238 593.75 1937.5 2593.75 3234.38 14.7022 12.5201 8.27865 4.95758 25
19.5852 140.625 29.9851 406.25 abd_8.txt 237.567 95.3025 39.0722 63.9728 3879 242 281.25 593.75 1968.75 2593.75 13.4543 14.8803 13.8728 8.66456 23
34.4796 203.125 34.2952 625 abd_8.txt 69.2062 37.4297 73.7496 56.0258 3767 235 578.125 1984.38 2625 3250 15.3848 12.7491 6.75532 4.06905 48
18.6674 140.625 31.7391 218.75 abd_8.txt 248.67 69.7396 29.2692 57.1498 3960 247 250 562.5 2000 2609.38 13.3969 18.2584 15.5592 8.0554 18
27.6819 187.5 29.8338 406.25 abd_8.txt 283.982 68.9354 33.9275 62.2364 3740 233 281.25 515.625 1968.75 2625 12.0741 15.949 10.742 6.02347 42
34.693 203.125 0 0 abd_8.txt 54.8655 289.714 24.3675 52.1135 3788 236 421.875 484.375 1921.88 2656.25 23.9422 18.9667 14.9225 7.05836 49
40.6285 203.125 39.4332 421.875 abd_8.txt 33.9606 201.36 15.4314 38.5794 3647 228 343.75 687.5 1875 2640.62 47.1826 8.57889 25.7829 9.78811 15
37.5792 203.125 31.7785 453.125 abd_8.txt 38.9575 340.993 43.0943 66.6942 3315 207 296.875 531.25 1750 2578.12 41.703 10.3593 7.78737 3.13139 15
30.1899 171.875 33.8231 250 abd_8.txt 16.3643 94.7116 348.188 147.769 3554 222 234.375 1765.62 2968.75 3593.75 62.9993 2.25748 0.845095 1.3708 7
26.2983 140.625 33.2571 218.75 abd_8.txt 26.4887 43.5565 179.223 110.326 4204 262 218.75 1843.75 2875 3593.75 25.4465 2.57089 1.00652 1.76222 11
16.1428 187.5 14.0692 1781.25 abd_8.txt 295.102 58.5567 67.8489 329.457 4742 296 500 1828.12 3281.25 3406.25 1.18432 2.11816 3.90738 2.9801 63
0 0 11.9316 375 abd_8.txt 101.651 69.5372 622.147 44.2599 4688 293 187.5 1703.12 2281.25 3265.62 2.13584 1.69882 0.626595 6.35598 77
5.37435 140.625 14.4921 328.125 abd_8.txt 92.3217 86.2277 385.815 31.9649 4614 288 265.625 1687.5 2406.25 3218.75 1.53122 1.32978 0.690804 6.88313 78
1.96997 15.625 11.9756 1203.12 abd_8.txt 193.245 106.142 375.863 35.2277 4460 278 46.875 1671.88 2265.62 3187.5 1.16382 1.23022 0.723685 5.63219 51
2.12786 0 14.1426 1312.5 abd_8.txt 116.912 40.6529 288.497 40.1813 4283 267 218.75 1578.12 2531.25 3203.12 1.06871 2.01028 0.659018 4.6559 66
3.07925 156.25 9.73354 890.625 abd_8.txt 83.8683 63.1349 310.824 65.5407 4542 284 296.875 1500 2640.62 3218.75 1.38061 1.29198 0.695792 3.14526 258
4.86143 0 13.1527 1250 abd_8.txt 70.8473 70.6906 178.147 90.1109 4498 281 281.25 1578.12 2687.5 3218.75 1.52799 1.11566 1.12991 2.47585 264
14.1015 734.375 14.9408 2453.12 abd_8.txt 66.5095 239 104.253 244.679 4688 293 1515.62 2703.12 3156.25 4125 1.38649 1.18542 2.44674 1.09037 159
4.26923 125 13.7749 781.25 abd_8.txt 151.365 57.538 158.127 70.9218 4716 294 250 1468.75 2687.5 3156.25 0.87874 1.49459 1.40386 3.03107 161
13.216 93.75 14.2738 1375 abd_8.txt 38.9626 144.475 60.9455 252.752 4623 289 1359.38 2625 3093.75 4140.62 2.54642 1.60282 3.70292 0.736813 131
22.2827 46.875 15.2233 1609.38 abd_8.txt 38.897 170.229 75.7077 232.505 4501 281 1343.75 2703.12 3140.62 4312.5 3.99713 1.69658 3.17421 0.697064 6
35.6182 218.75 34.6784 312.5 abd_8.txt 39.0873 136.794 253.97 168.1 3349 209 250 984.375 1718.75 3078.12 51.7459 7.86414 2.20581 1.49289 15
41.6435 203.125 42.3915 421.875 abd_8.txt 35.0339 51.9361 143.172 469.345 3680 230 375 1218.75 2609.38 2875 82.809 17.4515 4.00367 3.85173 13
32.0429 187.5 34.5609 406.25 abd_8.txt 47.3916 68.6915 113.058 27.1906 3406 213 406.25 1203.12 2562.5 3265.62 30.7307 7.76072 2.17444 6.44126 19
41.2545 187.5 41.6708 562.5 abd_8.txt 125.97 250.808 761.551 103.348 3783 236 468.75 968.75 1750 2609.38 40.4474 13.1318 2.79058 4.68052 67
36.6118 187.5 37.6785 562.5 abd_8.txt 108.713 121.914 302.45 88.0095 3291 205 328.125 765.625 1531.25 2625 22.1788 13.4385 2.08492 2.58654 71
42.0307 187.5 41.155 562.5 abd_8.txt 49.1563 52.7279 164.722 42.8567 3395 212 296.875 781.25 1703.12 2656.25 48.8195 26.6593 2.7881 5.69628 43
40.5819 187.5 40.256 546.875 abd_8.txt 45.4457 56.8791 181.341 59.3899 3330 208 281.25 796.875 1828.12 2781.25 46.7228 20.8984 2.26266 4.81459 34
28.9455 125 39.4475 375 abd_8.txt 49.9151 81.0567 196.694 60.16 3443 215 265.625 796.875 1875 2859.38 46.4394 14.9483 2.17989 5.72011 21
22.8533 125 32.0981 375 abd_8.txt 50.033 137.721 184.255 62.1866 3291 205 250 875 1984.38 2937.5 24.5467 4.65108 1.46267 3.28712 22
34.5712 125 43.9552 375 abd_8.txt 25.9693 108.548 138.361 84.446 3837 239 234.375 781.25 1937.5 2843.75 88.5322 10.3327 2.92511 6.25375 10
24.0207 125 36.3231 375 abd_8.txt 38.4444 231.008 253.665 49.1772 3303 206 250 921.875 2109.38 3093.75 30.5851 2.90556 1.16814 4.17018 16
31.1379 125 41.8222 203.125 abd_8.txt 31.0171 179.608 210.494 276.72 3589 224 250 781.25 2031.25 3015.62 56.9021 5.73847 1.72029 5.52771 13
29.6436 125 40.8893 375 abd_8.txt 35.5127 218.474 231.505 257.834 3569 223 250 812.5 1953.12 3093.75 49.9102 5.07995 1.65039 7.18509 14
30.9718 125 39.981 203.125 abd_8.txt 38.3544 218.859 229.416 42.7421 3590 224 250 765.625 2078.12 3109.38 48.6877 5.32083 1.55034 7.71348 15
25.541 125 34.9378 375 abd_8.txt 41.3209 184.246 218.028 396.198 3345 209 250 921.875 1953.12 2921.88 35.3409 4.37162 1.748 2.76845 17
33.4459 125 42.7404 375 abd_8.txt 32.8867 203.282 291.91 200.251 3745 234 234.375 750 1968.75 2875 70.2809 6.77379 1.65475 4.44991 13
25.3692 125 38.172 375 abd_8.txt 33.5042 244.616 327.694 59.9391 3356 209 250 890.625 1875 2859.38 42.9194 3.60962 1.33927 5.16316 14
33.8288 125 45.2466 359.375 abd_8.txt 23.467 143.931 314.539 33.9424 3570 223 250 703.125 1968.75 2781.25 92.9641 8.74265 1.32931 12.2107 9
27.7872 125 40.3578 375 abd_8.txt 30.8472 272.163 322.393 19.1459 3264 204 265.625 718.75 1828.12 2750 56.8981 5.36088 1.23302 11.6805 12
32.7762 125 46.1785 359.375 abd_8.txt 25.1132 240.143 361.883 10.6593 3247 203 250 515.625 1968.75 2734.38 107.094 13.2868 1.13366 24.9613 10
23.9639 109.375 37.3314 187.5 abd_8.txt 31.108 212.824 204.633 39.6903 3102 194 218.75 921.875 1828.12 2718.75 39.5381 3.07917 1.48991 4.04693 13
40.2635 109.375 54.0593 187.5 abd_8.txt 9.06991 162.915 309.356 30.8148 3155 197 187.5 703.125 2406.25 2640.62 332.321 8.42486 3.57886 12.6825 3
