Filename,Segment_label,A1hz,A1dB,F0,H1,H2,P0,A1-P0,P1Hz,P1,A1-P1F1,Time
Bd_211,aa,375.00,48.81,125.00,47.50,51.48,26.52,22.29,1000.00,37.48,11.32,3.00
Bd_211,i,468.75,38.00,125.00,41.97,44.98,28.19,9.81,968.75,24.56,13.44,3.00
Bd_211,ee,375.00,52.56,187.50,52.12,52.56,12.22,40.33,906.25,27.67,24.89,3.00
Bd_211,i,500.00,47.68,179.43,46.77,47.48,36.47,11.22,937.50,32.08,15.60,3.00
Bd_212,i,500.00,50.63,179.37,48.00,50.92,37.82,12.81,1000.00,29.43,21.20,3.00
Bd_212,i,656.25,48.32,125.00,45.32,46.69,10.56,37.76,906.25,34.53,13.79,3.00
Bd_212,A,500.00,46.86,187.50,47.59,48.60,31.59,15.27,875.00,26.58,20.28,3.00
Bd_212,ee,312.50,46.66,125.00,45.58,47.71,39.38,7.28,937.50,20.93,25.73,3.00
Bd_213,A,468.75,40.45,93.75,42.54,46.80,22.40,18.04,937.50,20.23,20.21,3.00
Bd_214,ee,500.00,48.15,125.00,48.55,51.95,22.80,25.35,1000.00,28.35,19.79,3.00
Bd_215,aa,500.00,33.59,218.75,48.46,47.50,48.46,-14.86,843.75,37.52,-3.93,3.00
Bd_215,i,375.00,30.47,218.75,44.61,34.65,44.61,-14.14,843.75,19.99,10.47,3.00
Bd_217,ee,437.50,47.60,187.50,49.43,50.73,38.42,9.18,875.00,30.12,17.48,3.00
Bd_218,oh,500.00,40.26,187.50,45.94,41.93,45.94,-5.68,906.25,30.08,10.18,3.00
Bd_219,i,750.00,49.27,156.25,48.50,50.32,12.76,36.50,906.25,45.54,3.73,3.00
Bd_219,ee,468.75,39.30,156.25,49.25,51.78,10.74,28.56,968.75,36.63,2.66,3.00
Bd_22,A,500.00,37.63,125.00,42.15,46.60,10.17,27.46,890.63,35.50,2.13,3.00
Bd_220,aa,406.25,37.49,93.75,39.71,42.36,28.87,8.62,906.25,14.89,22.60,3.00
Bd_220,ee,468.75,43.10,125.00,41.76,47.55,35.02,8.08,906.25,25.10,18.00,3.00
Bd_221,ee,500.00,44.88,93.75,41.44,43.96,21.78,23.10,968.75,16.47,28.42,3.00
Bd_221,ee,406.25,47.98,187.50,45.97,51.53,13.67,34.31,937.50,29.07,18.91,3.00
Bd_222,A,312.50,51.79,137.77,45.88,51.79,37.21,14.58,937.50,28.06,23.73,3.00
Bd_223,i,968.75,33.66,125.00,38.72,43.11,24.90,8.76,968.75,33.66,0.00,3.00
Bd_223,aa,1250.00,40.63,137.08,45.70,45.55,45.70,-5.07,937.50,34.63,6.00,3.00
Bd_223,A,500.00,42.93,125.00,43.01,45.98,14.82,28.11,1000.00,24.88,18.05,3.00
Bd_224,i,468.75,44.12,156.25,46.44,48.85,16.72,27.40,937.50,33.21,10.92,3.00
Bd_225,i,453.13,35.20,93.75,34.33,33.74,36.53,-1.33,984.38,2.61,32.60,3.00
Bd_226,i,781.25,43.71,125.00,45.95,48.83,16.88,26.83,1000.00,45.64,-1.93,3.00
Bd_226,ee,640.63,42.63,132.81,45.91,41.97,45.91,-3.29,898.44,40.36,2.26,3.00
Bd_227,i,531.25,43.27,99.80,41.25,45.53,30.24,13.03,906.25,21.76,21.51,3.00
Bd_227,A,531.25,49.27,187.50,51.15,51.19,9.21,40.07,937.50,35.96,13.32,3.00
Bd_228,ee,312.50,48.99,125.00,44.75,51.07,33.79,15.20,968.75,16.16,32.83,3.00
Bd_229,i,562.50,51.16,187.50,48.74,50.90,8.32,42.84,937.50,40.59,10.57,3.00
Bd_23,aa,750.00,22.33,136.51,14.74,13.07,23.50,-1.17,937.50,16.28,6.05,3.00
Bd_23,oh,531.25,52.85,125.00,47.18,50.74,30.29,22.56,906.25,30.29,22.56,3.00
Bd_23,ee,937.50,45.43,125.00,45.94,49.57,32.95,12.47,937.50,45.43,0.00,3.00
Bd_23,i,500.00,48.35,125.00,45.44,48.78,29.69,18.66,906.25,28.77,19.58,3.00
Bd_230,ee,625.00,52.20,156.25,46.46,48.57,14.78,37.42,937.50,43.30,8.90,3.00
Bd_232,i,406.25,44.60,125.00,45.98,48.50,37.42,7.18,906.25,19.43,25.18,3.00
Bd_232,E,500.00,44.35,93.75,42.78,44.91,29.34,15.01,906.25,22.93,21.42,3.00
Bd_232,ee,531.25,55.80,125.00,47.59,52.02,18.06,37.75,937.50,35.42,20.39,3.00
Bd_233,A,656.25,53.12,156.25,48.64,48.30,53.12,0.00,968.75,43.50,9.62,3.00
Bd_233,oh,515.63,41.87,109.38,47.09,50.07,18.92,22.96,968.75,24.36,17.51,3.00
Bd_233,ee,1000.00,38.49,125.00,44.83,45.06,11.36,27.13,1000.00,38.49,0.00,3.00
Bd_235,A,531.25,40.96,125.00,43.99,48.17,27.37,13.59,906.25,37.28,3.69,3.00
Bd_235,A,437.50,45.15,187.50,46.31,48.01,25.76,19.39,875.00,24.30,20.85,3.00
Bd_235,A,625.00,44.98,137.29,47.63,43.85,47.63,-2.64,937.50,32.74,12.24,3.00
Bd_236,ee,968.75,39.91,125.00,44.59,47.09,26.01,13.90,968.75,39.91,0.00,3.00
Bd_236,A,593.75,51.73,156.25,48.22,50.90,10.71,41.02,906.25,42.58,9.15,3.00
Bd_236,A,312.50,41.84,125.00,47.52,54.15,15.79,26.04,937.50,25.76,16.07,3.00
Bd_237,A,437.50,51.26,125.00,37.73,43.70,38.09,13.17,937.50,25.25,26.01,3.00
Bd_237,ee,593.75,44.07,125.00,47.63,48.64,14.74,29.33,968.75,38.25,5.82,3.00
Bd_238,A,437.50,40.26,174.71,45.42,49.47,35.87,4.39,937.50,28.65,11.61,3.00
Bd_239,ee,437.50,35.82,125.00,43.10,47.54,37.31,-1.48,906.25,22.08,13.74,3.00
Bd_239,ee,468.75,40.82,187.50,49.15,51.00,15.02,25.80,1031.25,33.91,6.91,3.00
Bd_24,oh,281.25,53.22,125.00,45.75,53.22,35.83,17.39,937.50,16.13,37.09,3.00
Bd_24,i,406.25,39.03,125.00,41.62,46.52,30.59,8.43,906.25,19.69,19.34,3.00
Bd_24,aa,734.38,51.72,125.00,48.95,50.76,8.20,43.52,968.75,45.41,6.31,3.00
Bd_24,A,312.50,46.01,125.00,47.00,48.60,41.29,4.72,937.50,21.08,24.93,3.00
Bd_241,i,500.00,47.50,156.25,46.28,47.41,18.26,29.24,1000.00,29.70,17.80,3.00
Bd_242,A,562.50,38.42,93.75,43.71,46.66,14.87,23.54,968.75,22.14,16.28,3.00
Bd_243,ee,375.00,47.05,125.00,45.14,50.40,26.10,20.95,906.25,18.26,28.79,3.00
Bd_243,ee,656.25,46.36,156.25,45.30,45.63,14.67,31.69,1000.00,42.62,3.74,3.00
Bd_244,i,562.50,44.20,122.59,42.85,47.71,31.31,12.89,1000.00,35.24,8.96,3.00
Bd_244,aa,500.00,38.68,187.50,45.18,46.40,11.14,27.55,906.25,25.71,12.97,3.00
Bd_244,A,312.50,46.71,156.25,46.46,46.71,6.55,40.15,937.50,19.77,26.93,3.00
Bd_244,i,531.25,37.22,156.25,43.31,47.66,27.77,9.46,906.25,27.43,9.79,3.00
Bd_245,ee,312.50,35.70,125.00,42.15,43.10,37.40,-1.70,937.50,17.05,18.65,3.00
Bd_246,ee,875.00,37.96,131.18,42.36,46.88,34.86,3.10,1000.00,33.53,4.43,3.00
Bd_246,oh,281.25,48.95,125.00,39.73,48.95,29.81,19.14,937.50,14.89,34.06,3.00
Bd_246,i,562.50,53.32,156.25,45.59,49.64,17.77,35.56,875.00,38.36,14.97,3.00
Bd_246,ee,625.00,48.87,156.25,43.67,43.20,48.87,0.00,968.75,36.11,12.76,3.00
Bd_248,i,531.25,34.45,93.75,37.30,38.76,23.64,10.80,937.50,15.85,18.60,3.00
Bd_248,ee,265.63,20.23,93.75,31.12,35.64,1.22,19.02,937.50,2.90,17.33,3.00
Bd_249,oh,656.25,50.68,156.25,47.85,45.57,50.68,0.00,1000.00,36.99,13.69,3.00
Bd_249,i,437.50,42.54,156.25,52.56,57.69,15.47,27.07,937.50,39.50,3.05,3.00
Bd_25,ee,593.75,44.99,156.25,46.71,49.32,24.34,20.65,906.25,38.49,6.50,3.00
Bd_25,oh,625.00,43.12,135.38,46.54,49.53,38.52,4.60,937.50,40.13,3.00,3.00
Bd_25,A,687.50,48.54,156.25,47.26,50.48,15.88,32.66,875.00,39.91,8.63,3.00
Bd_25,oh,500.00,42.80,125.00,44.32,47.54,38.92,3.88,1000.00,22.38,20.42,3.00
Bd_25,ee,375.00,48.78,168.61,50.39,52.28,41.35,7.43,875.00,29.19,19.59,3.00
Bd_25,ee,468.75,47.03,156.25,51.99,56.20,10.32,36.71,937.50,34.00,13.02,3.00
Bd_25,aa,578.13,35.16,125.00,44.45,45.06,8.03,27.13,953.13,29.13,6.03,3.00
Bd_25,ee,593.75,40.90,125.00,47.94,49.44,28.81,12.09,968.75,35.94,4.95,3.00
Bd_250,A,593.75,40.74,93.75,40.13,43.66,15.28,25.46,906.25,27.26,13.49,3.00
Bd_253,ee,750.00,37.34,176.91,42.12,44.22,32.38,4.96,937.50,39.84,-2.50,3.00
Bd_253,ee,375.00,50.07,187.50,47.81,50.07,6.81,43.25,906.25,15.04,35.03,3.00
Bd_254,i,718.75,43.59,156.25,43.97,46.02,13.35,30.24,875.00,42.82,0.77,3.00
Bd_254,oh,625.00,51.04,156.25,45.57,44.77,51.04,0.00,968.75,39.96,11.08,3.00
Bd_254,i,500.00,42.00,139.46,41.93,44.95,37.17,4.83,937.50,20.45,21.55,3.00
Bd_254,ee,375.00,42.65,168.92,42.42,48.49,32.48,10.17,937.50,14.71,27.94,3.00
Bd_254,A,718.75,46.76,109.38,41.08,43.81,4.23,42.53,921.88,35.58,11.18,3.00
Bd_255,i,625.00,52.09,156.25,49.12,52.89,17.91,34.18,937.50,41.33,10.76,3.00
Bd_255,ee,875.00,45.71,125.00,43.96,42.11,47.45,-1.75,906.25,43.99,1.72,3.00
Bd_256,i,1062.50,44.76,187.50,47.25,44.55,47.25,-2.49,1000.00,41.48,3.28,3.00
Bd_257,oh,656.25,45.29,125.00,45.23,48.43,14.69,30.60,921.88,35.55,9.74,3.00
Bd_257,A,906.25,42.46,156.25,43.45,46.69,17.99,24.46,906.25,42.46,0.00,3.00
Bd_257,aa,437.50,37.27,155.37,43.91,48.60,16.56,20.71,1000.00,38.32,-1.05,3.00
Bd_257,A,343.75,52.13,156.25,49.40,52.13,13.21,38.92,875.00,24.51,27.62,3.00
Bd_258,i,468.75,44.69,156.25,46.41,49.07,21.15,23.53,937.50,34.11,10.58,3.00
Bd_258,i,593.75,47.51,156.25,46.00,49.03,20.37,27.14,875.00,41.80,5.72,3.00
Bd_259,i,1062.50,44.17,187.50,46.70,47.10,30.20,13.97,1000.00,38.75,5.43,3.00
Bd_259,oh,500.00,44.34,125.00,42.46,46.86,10.00,34.34,906.25,25.80,18.54,3.00
Bd_259,E,656.25,44.82,125.00,45.13,45.12,45.13,-0.30,937.50,36.87,7.95,3.00
Bd_259,oh,562.50,44.48,187.50,47.72,41.33,47.72,-3.24,906.25,34.85,9.63,3.00
Bd_26,i,500.00,48.97,125.00,44.01,48.61,36.82,12.15,906.25,35.50,13.47,3.00
Bd_26,oh,343.75,57.91,156.25,51.99,57.91,19.82,38.09,1000.00,28.44,29.47,3.00
Bd_26,i,468.75,36.69,114.64,42.46,44.91,29.58,7.10,906.25,16.24,20.44,3.00
Bd_26,A,890.63,44.49,125.00,49.11,48.27,49.11,-4.62,906.25,44.50,-0.01,3.00
Bd_260,aa,593.75,48.17,156.25,46.88,48.42,13.82,34.35,875.00,40.72,7.46,3.00
Bd_261,i,500.00,40.37,125.00,40.62,47.54,26.31,14.07,937.50,27.95,12.42,3.00
Bd_261,ee,562.50,53.89,125.19,45.43,50.51,16.89,37.01,968.75,22.03,31.86,3.00
Bd_262,A,718.75,37.87,187.50,49.78,42.21,49.78,-11.91,875.00,37.28,0.59,3.00
Bd_262,ee,343.75,53.39,156.25,45.18,53.39,17.32,36.07,1000.00,20.67,32.72,3.00
Bd_262,ee,1156.25,41.56,187.50,47.14,45.44,47.14,-5.58,937.50,35.99,5.57,3.00
Bd_263,A,312.50,46.09,153.54,45.65,47.95,35.69,10.40,968.75,23.86,22.23,3.00
Bd_264,A,500.00,36.01,173.91,43.26,42.43,43.26,-7.26,937.50,29.93,6.08,3.00
Bd_264,oh,687.50,46.75,140.63,44.44,48.57,5.76,40.98,968.75,43.22,3.53,3.00
Bd_264,oh,265.63,46.30,125.00,38.36,46.30,6.14,40.16,890.63,13.39,32.91,3.00
Bd_266,ee,500.00,47.64,156.25,46.93,47.45,21.60,26.04,1000.00,34.84,12.80,3.00
Bd_267,i,242.19,40.83,203.13,44.43,26.99,44.52,-3.69,992.19,8.69,32.15,3.00
Bd_267,i,625.00,48.70,156.25,46.94,48.25,13.30,35.40,937.50,39.63,9.07,3.00
Bd_267,ee,312.50,40.32,125.00,45.61,46.48,21.14,19.18,906.25,21.29,19.03,3.00
Bd_267,ee,500.00,46.21,179.07,43.86,44.94,38.26,7.95,875.00,28.25,17.97,3.00
Bd_267,oh,437.50,29.42,113.57,40.99,41.98,37.86,-8.45,937.50,12.51,16.91,3.00
Bd_267,ee,375.00,44.93,156.25,48.19,52.90,19.91,25.02,968.75,30.78,14.15,3.00
Bd_268,i,375.00,36.29,153.35,43.32,39.65,43.32,-7.03,875.00,25.43,10.86,3.00
Bd_268,i,500.00,45.92,187.50,46.03,46.60,22.10,23.82,875.00,31.69,14.23,3.00
Bd_268,ee,500.00,34.43,106.51,34.64,40.96,37.29,-2.86,937.50,17.90,16.53,3.00
Bd_268,ee,312.50,43.60,125.00,49.89,51.91,14.21,29.38,937.50,29.08,14.51,3.00
Bd_269,i,781.25,49.79,125.00,45.32,47.93,23.04,26.74,906.25,39.26,10.52,3.00
Bd_269,A,375.00,38.35,125.00,47.39,46.30,47.39,-9.04,937.50,18.83,19.53,3.00
Bd_269,aa,718.75,47.90,155.73,47.82,47.75,47.90,0.00,1000.00,44.77,3.13,3.00
Bd_269,ee,437.50,41.72,156.25,46.17,48.47,29.28,12.45,937.50,20.26,21.46,3.00
Bd_269,ee,500.00,45.79,125.00,45.75,51.15,10.56,35.23,890.63,33.51,12.29,3.00
Bd_269,oh,968.75,41.25,125.00,46.72,49.16,21.88,19.38,968.75,41.25,0.00,3.00
Bd_269,ee,500.00,43.36,187.50,47.46,47.10,47.50,-4.14,1031.25,36.72,6.64,3.00
Bd_27,i,531.25,46.83,125.00,46.29,50.31,34.59,12.24,1000.00,25.91,20.91,3.00
Bd_27,i,468.75,49.56,156.25,48.97,47.47,50.99,-1.43,1000.00,34.76,14.80,3.00
Bd_27,aa,500.00,49.81,125.00,44.52,49.72,42.64,7.17,937.50,31.80,18.01,3.00
Bd_271,i,875.00,35.39,187.50,44.67,42.59,44.67,-9.28,875.00,35.39,0.00,3.00
Bd_272,oh,468.75,43.31,156.25,50.44,51.97,15.17,28.14,953.13,35.47,7.84,3.00
Bd_272,ee,625.00,44.78,95.40,42.69,45.77,23.11,21.67,968.75,28.37,16.41,3.00
Bd_272,ee,531.25,47.44,125.00,43.30,46.43,22.11,25.33,937.50,28.05,19.40,3.00
Bd_273,A,656.25,53.05,156.25,45.53,45.80,5.40,47.65,1000.00,41.68,11.37,3.00
Bd_273,A,375.00,37.44,125.00,42.05,39.91,42.05,-4.61,937.50,14.31,23.13,3.00
Bd_274,ee,312.50,47.01,125.00,43.44,47.34,39.20,7.81,937.50,20.90,26.11,3.00
Bd_275,aa,687.50,44.11,187.50,46.81,44.02,46.81,-2.69,875.00,43.00,1.12,3.00
Bd_275,ee,1156.25,36.39,125.00,42.98,42.23,42.98,-6.59,906.25,36.33,0.06,3.00
Bd_275,ee,1031.25,42.55,218.75,49.43,45.26,49.43,-6.88,1031.25,42.55,0.00,3.00
Bd_276,oh,781.25,49.27,156.25,49.27,47.08,50.29,-1.02,937.50,43.81,5.46,3.00
Bd_277,A,750.00,47.07,156.25,43.70,44.93,14.45,32.61,906.25,41.81,5.26,3.00
Bd_278,i,468.75,38.07,187.50,47.66,50.77,16.61,21.46,875.00,26.28,11.79,3.00
Bd_279,i,500.00,44.40,187.50,41.55,46.94,35.34,9.06,937.50,32.21,12.19,3.00
Bd_279,oh,437.50,52.23,124.03,37.29,45.06,9.23,43.00,1000.00,32.59,19.64,3.00
Bd_279,A,312.50,53.98,138.92,47.72,53.98,37.81,16.17,937.50,17.38,36.60,3.00
Bd_280,ee,375.00,50.85,187.50,47.16,51.21,17.91,32.94,906.25,22.85,28.00,3.00
Bd_281,i,375.00,50.87,187.50,48.96,50.87,17.46,33.42,937.50,24.26,26.61,3.00
Bd_281,i,687.50,41.81,182.59,43.18,41.38,43.18,-1.37,875.00,36.47,5.34,3.00
Bd_281,ee,406.25,30.83,93.75,33.30,35.60,26.54,4.29,906.25,9.13,21.70,3.00
Bd_281,ee,234.38,29.79,109.38,32.75,31.94,32.75,-2.97,1000.00,-5.10,34.89,3.00
Bd_282,A,468.75,49.01,156.25,51.56,52.30,21.15,27.86,937.50,44.48,4.53,3.00
Bd_283,ee,531.25,54.68,125.00,48.71,53.00,19.37,35.31,906.25,34.32,20.37,3.00
Bd_284,oh,718.75,36.45,125.00,41.49,43.75,-5.03,41.47,937.50,29.83,6.62,3.00
Bd_284,A,765.63,48.75,156.25,47.77,50.43,21.70,27.05,921.88,44.10,4.65,3.00
Bd_285,oh,593.75,48.25,125.00,47.35,50.23,25.59,22.66,1000.00,30.41,17.84,3.00
Bd_287,aa,437.50,42.85,125.00,48.65,48.78,43.53,-0.67,937.50,28.51,14.34,3.00
Bd_288,A,750.00,35.72,125.00,42.79,44.44,37.35,-1.63,937.50,24.52,11.20,3.00
Bd_289,A,437.50,35.54,187.50,51.49,47.11,51.49,-15.95,875.00,28.32,7.22,3.00
Bd_29,oh,812.50,32.68,125.00,51.33,45.07,51.33,-18.65,937.50,27.62,5.06,3.00
Bd_29,oh,468.75,42.67,156.25,50.78,53.36,7.61,35.06,968.75,38.04,4.62,3.00
Bd_29,aa,640.63,48.83,125.00,43.38,46.49,1.94,46.89,906.25,37.56,11.26,3.00
Bd_29,aa,1062.50,40.05,125.00,45.51,45.78,18.16,21.89,968.75,36.72,3.33,3.00
Bd_29,i,375.00,45.18,156.25,48.38,52.96,13.78,31.40,968.75,30.22,14.96,3.00
Bd_29,ee,375.00,33.42,125.00,41.56,42.67,12.02,21.40,968.75,14.74,18.68,3.00
Bd_29,ee,562.50,46.11,125.00,47.61,51.66,20.82,25.29,968.75,36.99,9.12,3.00
Bd_290,i,375.00,34.83,83.95,38.05,39.55,38.05,-3.22,937.50,15.96,18.88,3.00
Bd_290,ee,500.00,41.80,125.00,47.79,50.22,16.03,25.77,1000.00,40.80,1.00,3.00
Bd_291,i,843.75,45.25,125.00,49.04,49.90,6.14,39.11,953.13,37.51,7.74,3.00
Bd_291,i,531.25,46.67,187.50,48.18,49.77,15.23,31.45,1031.25,36.58,10.09,3.00
Bd_292,A,1156.25,36.90,125.00,44.41,45.92,17.77,19.13,921.88,30.85,6.06,3.00
Bd_292,ee,468.75,45.99,156.25,50.25,50.07,50.25,-4.25,968.75,33.19,12.81,3.00
Bd_292,i,750.00,38.95,125.00,43.18,46.05,19.38,19.57,1000.00,29.62,9.32,3.00
Bd_293,i,1093.75,42.33,156.25,50.84,50.33,50.84,-8.51,906.25,42.01,0.33,3.00
Bd_293,aa,562.50,43.29,153.83,44.12,48.06,28.23,15.06,968.75,37.57,5.72,3.00
Bd_293,ee,625.00,47.31,125.00,48.50,52.29,16.23,31.08,1000.00,33.08,14.23,3.00
Bd_293,ee,312.50,50.96,125.00,51.16,53.32,45.00,5.96,937.50,23.94,27.02,3.00
Bd_294,ee,312.50,52.96,176.80,51.43,52.96,40.65,12.31,875.00,24.24,28.72,3.00
Bd_295,i,1000.00,38.76,125.00,45.58,47.37,39.83,-1.06,1000.00,38.76,0.00,3.00
Bd_295,oh,1125.00,41.77,178.00,49.21,46.11,49.21,-7.44,1000.00,36.38,5.39,3.00
Bd_295,oh,968.75,40.14,156.25,49.60,49.56,49.60,-9.46,968.75,40.14,0.00,3.00
Bd_295,ee,375.00,52.51,187.50,49.27,56.01,14.40,38.11,1031.25,44.39,8.12,3.00
Bd_296,i,500.00,54.00,125.00,48.36,52.65,27.67,26.32,906.25,35.51,18.49,3.00
Bd_296,ee,312.50,47.45,125.00,43.93,49.32,34.45,13.00,968.75,12.32,35.13,3.00
Bd_297,i,812.50,41.47,125.00,48.70,54.31,9.54,31.93,968.75,36.72,4.75,3.00
Bd_297,oh,437.50,35.27,103.77,37.35,40.16,36.35,-1.08,937.50,18.23,17.04,3.00
Bd_298,i,750.00,40.15,125.00,44.97,46.91,21.96,18.19,1000.00,30.20,9.95,3.00
Bd_298,ee,437.50,36.63,143.27,43.89,44.55,39.03,-2.40,937.50,29.38,7.25,3.00
Bd_298,ee,750.00,44.24,125.00,43.73,46.78,25.15,19.09,1000.00,35.22,9.02,3.00
Bd_298,A,281.25,53.34,140.63,47.62,54.41,21.20,32.14,890.63,8.87,44.47,3.00
Bd_299,oh,312.50,50.79,156.25,46.67,51.85,26.54,24.25,875.00,24.82,25.97,3.00
Bd_299,i,343.75,46.29,156.25,50.96,51.78,16.54,29.75,1000.00,30.40,15.90,3.00
Bd_299,ee,312.50,51.70,156.25,46.56,53.03,27.60,24.11,875.00,26.05,25.65,3.00
Bd_299,A,531.25,53.12,187.50,48.85,49.17,17.47,35.65,875.00,35.71,17.41,3.00
Bd_30,ee,1046.88,47.07,125.00,48.61,51.76,-1.96,49.03,921.88,44.57,2.50,3.00
Bd_30,i,312.50,49.58,168.37,47.74,49.58,38.28,11.30,875.00,16.07,33.51,3.00
Bd_30,i,500.00,48.78,125.00,45.05,47.94,39.88,8.90,1000.00,31.24,17.54,3.00
Bd_300,A,812.50,39.29,187.50,43.82,46.35,36.04,3.25,1000.00,44.57,-5.29,3.00
Bd_301,oh,375.00,40.75,125.00,45.56,48.91,38.38,2.37,906.25,22.57,18.18,3.00
Bd_301,i,375.00,44.57,156.72,46.64,49.47,38.60,5.96,875.00,25.39,19.17,3.00
Bd_301,A,1000.00,41.04,140.74,38.28,42.33,35.13,5.91,1000.00,41.04,0.00,3.00
Bd_303,A,343.75,50.50,156.25,47.32,50.50,22.60,27.90,875.00,21.67,28.83,3.00
Bd_303,ee,593.75,41.48,109.38,45.81,49.50,3.31,38.17,937.50,38.95,2.53,3.00
Bd_304,ee,312.50,52.56,156.25,50.32,52.56,15.75,36.81,1000.00,20.45,32.11,3.00
Bd_304,i,500.00,37.87,93.75,40.72,45.14,30.89,6.97,906.25,19.30,18.57,3.00
Bd_304,ee,312.50,46.65,125.00,47.47,48.22,41.21,5.45,937.50,22.39,24.26,3.00
Bd_305,ee,218.75,39.41,93.75,40.02,44.75,13.78,25.63,984.38,8.42,30.99,3.00
Bd_306,A,531.25,46.68,125.00,42.65,46.50,-1.55,48.23,937.50,29.42,17.26,3.00
Bd_307,oh,500.00,45.53,138.98,41.81,44.57,38.35,7.18,937.50,34.51,11.02,3.00
Bd_307,oh,500.00,44.89,187.50,44.89,46.84,37.65,7.24,875.00,26.13,18.75,3.00
Bd_308,A,531.25,36.09,125.00,42.84,44.96,20.41,15.68,1000.00,24.50,11.59,3.00
Bd_308,A,828.13,33.57,109.38,39.61,43.34,9.78,23.79,921.88,32.58,0.99,3.00
Bd_308,i,312.50,44.56,95.26,40.37,45.48,12.01,32.55,937.50,12.00,32.57,3.00
Bd_309,A,703.13,50.17,140.63,47.84,48.90,12.32,37.85,1000.00,38.76,11.42,3.00
Bd_31,i,375.00,40.05,125.00,48.00,55.86,18.87,21.19,968.75,37.87,2.18,3.00
Bd_310,oh,1031.25,32.12,125.00,43.76,46.83,10.83,21.29,890.63,30.59,1.54,3.00
Bd_310,ee,718.75,47.21,234.38,39.50,42.97,6.32,40.89,968.75,44.30,2.91,3.00
Bd_311,A,750.00,47.20,187.50,44.13,48.64,3.35,43.85,937.50,41.97,5.22,3.00
Bd_311,aa,687.50,51.42,218.75,46.80,48.33,-2.01,53.43,906.25,35.34,16.08,3.00
Bd_311,i,437.50,45.28,218.75,41.22,47.93,7.24,38.03,843.75,25.34,19.94,3.00
Bd_311,i,687.50,42.46,160.78,46.82,43.12,46.82,-4.36,875.00,39.12,3.34,3.00
Bd_312,A,921.88,45.16,109.38,43.65,46.99,9.50,35.65,921.88,45.16,0.00,3.00
Bd_312,A,656.25,46.66,125.00,48.19,50.76,14.84,31.82,906.25,36.40,10.26,3.00
Bd_312,A,375.00,46.99,179.73,45.65,46.89,40.11,6.88,875.00,19.09,27.90,3.00
Bd_314,A,593.75,48.83,156.25,46.30,49.05,25.08,23.76,906.25,38.74,10.09,3.00
Bd_315,A,312.50,46.84,125.00,46.12,49.92,37.64,9.20,937.50,21.61,25.23,3.00
Bd_316,ee,625.00,53.30,156.25,50.28,49.17,53.30,0.00,937.50,42.44,10.86,3.00
Bd_316,i,843.75,44.24,125.00,47.56,47.60,23.31,20.93,968.75,43.00,1.24,3.00
Bd_316,ee,625.00,44.37,156.25,48.32,47.70,48.32,-3.96,968.75,37.70,6.67,3.00
Bd_316,oh,656.25,47.20,125.00,45.03,46.32,4.44,42.76,906.25,32.91,14.29,3.00
Bd_318,A,750.00,55.53,156.25,52.83,56.13,13.96,41.57,906.25,44.89,10.64,3.00
Bd_318,A,593.75,54.01,117.19,57.56,58.05,7.50,46.51,953.13,45.10,8.91,3.00
Bd_32,ee,718.75,46.72,140.63,49.50,54.83,6.59,40.13,1000.00,38.86,7.86,3.00
Bd_32,ee,281.25,60.24,156.25,49.79,60.24,18.97,41.26,875.00,27.92,32.32,3.00
Bd_32,i,531.25,48.35,125.00,44.85,52.12,30.03,18.32,968.75,35.37,12.99,3.00
Bd_32,aa,625.00,43.49,156.25,47.25,42.88,47.25,-3.76,968.75,33.26,10.23,3.00
Bd_320,ee,781.25,43.11,125.00,48.89,51.89,15.67,27.45,921.88,34.40,8.72,3.00
Bd_320,oh,375.00,35.49,156.25,51.22,50.63,51.22,-15.72,937.50,27.54,7.96,3.00
Bd_321,A,968.75,42.61,125.00,47.61,47.71,18.87,23.75,968.75,42.61,0.00,3.00
Bd_322,ee,656.25,52.55,156.25,44.33,44.39,12.80,39.76,968.75,39.66,12.89,3.00
Bd_323,i,1375.00,43.52,125.00,44.71,45.14,19.77,23.75,906.25,34.24,9.27,3.00
Bd_323,A,453.13,40.84,140.63,44.33,48.21,4.70,36.14,890.63,32.17,8.68,3.00
Bd_324,A,750.00,39.97,125.00,38.11,41.66,17.92,22.06,890.63,33.49,6.49,3.00
Bd_324,aa,468.75,42.77,125.00,36.97,35.71,42.77,0.00,953.13,19.88,22.89,3.00
Bd_324,ee,375.00,40.02,156.25,47.17,48.45,12.12,27.90,1000.00,16.75,23.27,3.00
Bd_324,aa,468.75,41.34,156.25,49.05,47.49,49.05,-7.71,1000.00,25.68,15.66,3.00
Bd_324,i,968.75,37.95,156.25,42.10,42.62,11.83,26.11,968.75,37.95,0.00,3.00
Bd_324,oh,343.75,46.15,156.25,43.59,47.69,19.08,27.07,937.50,26.65,19.51,3.00
Bd_327,A,812.50,39.63,109.38,43.08,45.69,18.54,21.09,921.88,35.71,3.92,3.00
Bd_327,A,500.00,32.33,184.71,42.19,37.84,42.19,-9.86,875.00,28.15,4.18,3.00
Bd_327,A,437.50,42.19,181.75,44.34,45.67,36.38,5.81,1000.00,22.51,19.68,3.00
Bd_327,oh,718.75,50.51,125.00,42.43,46.22,15.47,35.05,968.75,36.48,14.03,3.00
Bd_329,A,500.00,38.74,125.00,44.03,47.03,15.91,22.83,1000.00,25.64,13.10,3.00
