Bandwidth_F1	Centroid	Std Dev	F1_Freq	F2_Freq	F1_Amp	F2_Amp	nPeaks	P0_Amp	P0_Freq	P1_Amp	P1_Fre	Filename	Vowel	Directionality	Context
8.5844	3023	189	187.5	1093.75	125.439	2.31321	3	29.0615	109.375	44.2319	187.5	abd_118.txt.nfeats	A	VN	m
31.7414	3038	190	218.75	1156.25	30.6152	3.00661	13	22.9583	125	33.3149	203.125	abd_118.txt.nfeats	A	VN	m
11.9149	3674	229	421.875	765.625	77.0959	5.5902	4	31.8444	218.75	41.9087	437.5	abd_118.txt.nfeats	A	NV	m
11.5549	3638	227	421.875	718.75	69.5768	5.01782	5	29.1297	218.75	40.9365	437.5	abd_118.txt.nfeats	A	NV	m
9.02382	3649	228	421.875	875	74.3785	2.8646	4	29.2324	218.75	39.0171	437.5	abd_118.txt.nfeats	A	NV	m
12.0581	3661	228	421.875	2078.12	70.6753	5.16574	5	32.5504	218.75	39.852	437.5	abd_118.txt.nfeats	A	NV	m
374.81	3369	210	312.5	406.25	19.5623	34.0433	12	18.7633	140.625	31.3195	406.25	abd_118.txt.nfeats	A	NV	m
72.6344	3216	201	343.75	2390.62	14.5876	6.30057	38	34.7413	187.5	25.2459	437.5	abd_118.txt.nfeats	A	NV	m
14.5092	3128	195	218.75	1015.62	61.4344	2.48347	6	28.6431	140.625	36.5004	218.75	abd_118.txt.nfeats	A	NV	m
46.0556	3832	239	296.875	1953.12	29.565	12.7137	19	40.3148	203.125	32.503	437.5	abd_119.txt.nfeats	aa	VN	m
50.3958	3675	229	296.875	2015.62	21.9447	9.08373	21	36.3691	203.125	34.13	437.5	abd_119.txt.nfeats	aa	VN	m
46.8696	3781	236	390.625	1468.75	29.1518	2.45884	18	34.0012	203.125	38.4616	437.5	abd_119.txt.nfeats	aa	VN	m
55.9354	4574	286	203.125	1156.25	8.64759	1.69321	55	20.5683	0	23.6075	437.5	abd_119.txt.nfeats	aa	VN	m
33.2349	3315	207	281.25	1062.5	19.9413	2.06866	14	25.2357	218.75	26.3994	296.875	abd_119.txt.nfeats	aa	VN	m
13.0886	3426	214	375	1375	99.4481	7.7057	5	30.9388	171.875	40.0269	390.625	abd_119.txt.nfeats	aa	NV	m
10.4276	3149	197	375	1234.38	92.2623	7.77131	4	31.8794	171.875	38.0293	390.625	abd_119.txt.nfeats	aa	NV	m
8.31861	3087	193	359.375	1265.62	126.407	7.21684	3	33.0218	187.5	40.1627	390.625	abd_119.txt.nfeats	aa	NV	m
8.31663	2922	182	359.375	1109.38	155.882	4.38427	4	37.1505	187.5	43.052	390.625	abd_119.txt.nfeats	aa	NV	m
13.8104	2985	186	359.375	1156.25	89.2366	3.40745	6	36.8181	187.5	42.9023	390.625	abd_119.txt.nfeats	aa	NV	m
31.2259	2906	181	328.125	984.375	52.7445	4.8444	12	38.0353	187.5	40.9628	406.25	abd_119.txt.nfeats	aa	NV	m
28.3836	2926	183	250	828.125	59.0613	7.33518	11	28.8326	140.625	38.0043	406.25	abd_119.txt.nfeats	aa	NV	m
33.9742	3015	188	218.75	1078.12	30.4197	3.02685	14	33.2002	156.25	29.2971	234.375	abd_119.txt.nfeats	aa	NV	m
42.0403	3151	197	312.5	1359.38	47.2732	6.7058	17	39.3189	171.875	39.4855	343.75	abd_120.txt.nfeats	aa	NV	m
38.1949	3117	195	265.625	1000	48.9684	4.75371	15	41.8328	171.875	36.8473	343.75	abd_120.txt.nfeats	aa	NV	m
23.0086	3242	202	218.75	1187.5	93.063	3.56555	9	33.3712	125	43.0063	359.375	abd_120.txt.nfeats	aa	NV	m
25.0088	3155	197	218.75	937.5	50.6443	3.94803	9	29.2217	140.625	32.6847	375	abd_120.txt.nfeats	aa	NV	m
24.2052	3255	203	218.75	921.875	81.4907	7.23862	10	33.1874	125	41.7968	359.375	abd_120.txt.nfeats	aa	NV	m
31.2757	3304	206	234.375	937.5	47.991	5.31248	12	27.6186	125	37.5277	359.375	abd_120.txt.nfeats	aa	NV	m
36.3897	3303	206	218.75	828.125	46.0014	5.93951	15	28.3732	125	39.0104	203.125	abd_120.txt.nfeats	aa	NV	m
30.7006	3405	213	218.75	859.375	49.743	5.5356	12	28.9039	125	39.1865	203.125	abd_120.txt.nfeats	aa	NV	m
47.0416	3274	204	234.375	828.125	35.9436	6.42302	20	26.4018	125	38.0841	203.125	abd_120.txt.nfeats	aa	NV	m
432.367	3435	214	218.75	234.375	69.1699	84.2852	5	27.639	140.625	0	0	abd_120.txt.nfeats	A	VN	m
