Filename,Segment_label,Beginning,End,F1,A1hz,A1dB,F0,H1,H2,P0,A1-P0,P1Hz,P1,A1-P1F1,A1hz,A1dB,F0,H1,H2,P0,A1-P0,P1Hz,P1,A1-P1F1,A1hz,A1dB,F0,H1,H2,P0,A1-P0,P1Hz,P1,A1-P1
chan_0139,m,1.48,1.56,316.4775596,296.875,27.03822229,156.25,34.99914527,27.03822229,34.99914527,-7.960922983,968.75,8.253949734,18.78427256,468.75,12.80227365,140.625,29.03560595,19.50539939,29.03560595,-16.2333323,968.75,0.856918652,11.945355,265.625,21.70040226,140.625,28.18776646,21.70040226,28.18776646,-6.487364204,953.125,-2.889833552,24.59023581
chan_0139,oh,1.56,1.63,726.4924807,187.5,4.136220379,125,25.10877445,17.54392343,25.10877445,-20.97255407,968.75,-4.672547036,8.808767414,531.25,10.42042115,125,16.52866787,10.15960786,16.61560093,-6.195179788,968.75,0.839185786,9.58123536,312.5,10.65298049,125,30.4280018,13.45631754,30.4280018,-19.77502131,1000,-0.356899643,11.00988014
chan_0139,dd,1.63,1.74,271.4489411,468.75,39.80574851,109.375,41.04435249,38.66778963,41.04435249,-1.238603982,937.5,13.64809979,26.15764871,437.5,41.70709575,109.375,36.61245222,36.84605727,11.88002031,29.82707544,1000,7.266740392,34.44035536,468.75,36.93104484,125,32.42108529,30.56949812,36.93104484,0,953.125,2.815043359,34.11600149
chan_0139,ddh,1.74,1.83,183.5851355,859.375,0.388532404,125,2.286923565,-1.260514633,4.068853395,-3.680320992,890.625,-2.834942287,3.22347469,640.625,33.0915122,125,32.85519962,26.77991799,33.0915122,0,906.25,29.30976195,3.781750247,656.25,39.80201576,125,38.81592677,35.171497,39.80201576,0,921.875,29.3958445,10.40617126
chan_0139,ee,1.83,2.01,440.2761365,375,32.52774848,125,37.85221684,35.39827034,37.85221684,-5.324468355,906.25,9.796305222,22.73144326,375,29.82828029,125,38.31954574,36.54590082,38.31954574,-8.491265454,968.75,1.138257531,28.69002276,375,26.22777054,156.25,38.95436415,37.10402285,38.95436415,-12.72659361,875,9.945497135,16.28227341
chan_0139,aa,2.4,2.52,823.0248042,437.5,41.24958653,156.25,42.31285771,38.61486706,42.31285771,-1.063271185,875,17.31941132,23.93017521,437.5,42.68067084,156.25,42.3370721,39.78610875,42.68067084,0,906.25,13.0094914,29.67117944,437.5,41.67984235,156.25,40.93779968,37.09761193,41.67984235,0,875,7.224811875,34.45503048
chan_0139,n,2.52,2.59,373.1680875,453.125,16.22316206,140.625,14.06430734,12.56942489,16.22316206,0,890.625,-3.62612192,19.84928398,453.125,12.15229187,140.625,16.63323728,5.036086075,16.76538301,-4.613091144,906.25,-9.677431927,21.8297238,765.625,4.675437443,140.625,15.03412524,5.394233998,15.03412524,-10.3586878,890.625,1.079651255,3.595786188
chan_0139,ee,2.59,2.67,443.1687362,343.75,38.65869472,109.375,36.94840794,39.62082023,8.128607569,30.53008715,921.875,6.521042972,32.13765175,437.5,40.97248124,109.375,33.46828361,35.9941754,5.937590959,35.03489028,984.375,0.271765085,40.70071615,437.5,30.91480743,125,28.94228645,26.51757357,30.91480743,0,890.625,-3.958376681,34.87318411
chan_0139,k,2.67,2.79,452.4490568,687.5,-2.821478539,125,-5.810726705,3.913963457,6.167965041,-8.98944358,984.375,-6.629058631,3.807580092,1359.375,5.554664051,125,-9.941113484,2.69318746,11.74764168,-6.192977628,1000,-3.456073344,9.010737395,953.125,9.72572651,140.625,5.371401776,-3.032180231,14.54130729,-4.815580781,953.125,9.72572651,0
chan_0139,ee,2.79,2.96,378.5822555,718.75,30.37572679,125.2617367,34.82951122,24.4706384,34.82951122,-4.453784428,1000,27.13116652,3.244560276,656.25,42.59372207,125,38.0739242,32.99877498,42.59372207,0,906.25,29.70310186,12.89062021,656.25,40.57872695,125,37.6205099,32.17610765,41.1631115,-0.58438455,906.25,30.67460077,9.904126179
chan_0139,s,3.3,3.45,714.5490809,531.25,18.18297204,125,22.79577435,11.12931938,24.16939186,-5.986419817,890.625,7.070880441,11.1120916,656.25,9.798396572,140.625,5.109769426,-1.282843945,10.17357646,-0.375179889,1015.625,-1.494538853,11.29293543,718.75,12.24061603,156.25,10.00131219,10.2951339,16.84593039,-4.605314368,953.125,9.995266057,2.245349969
chan_0139,aa,3.45,3.54,703.2907354,625,37.78459953,156.25,38.38868042,31.86443887,38.38868042,-0.604080891,937.5,21.99459869,15.79000083,718.75,42.12135577,156.25,38.11194407,36.08333993,42.12135577,0,875,33.47145366,8.649902112,718.75,41.75727724,156.25,39.30578485,36.31289447,41.75727724,0,1000,29.80368284,11.9535944
chan_0139,k,3.54,3.64,517.0971977,437.5,31.92087493,156.25,37.66348006,36.17560071,37.66348006,-5.742605136,875,12.58065718,19.34021775,406.25,32.54592532,156.25,36.28102151,36.33854146,14.97089932,17.57502601,875,8.637751048,23.90817428,312.5,33.69686118,156.25,35.50283109,35.11060646,35.50283109,-1.80596991,1000,3.291554235,30.40530694
chan_0139,A,3.64,3.71,626.3243705,445.3125,47.5794792,148.4375,42.19996966,42.04316415,47.5794792,0,890.625,19.36283795,28.21664125,453.125,47.39896427,148.4375,41.85027732,41.17462985,47.39896427,0,898.4375,17.12447075,30.27449352,453.125,41.40650178,148.4375,37.37012418,35.06513658,41.40650178,0,898.4375,13.17179121,28.23471058
chan_0139,l,3.71,3.78,467.9878183,500,-12.09398647,125,-2.306396715,-11.33784982,-0.874074416,-11.21991206,937.5,-16.82405243,4.730065956,1125,-17.21374445,125,3.713045659,-15.73631777,3.960119713,-21.17386416,937.5,-22.59927382,5.385529375,1187.5,-12.7975112,125,0.485195544,-11.53490998,3.884378755,-16.68188996,937.5,-15.3951782,2.597666995
chan_0139,ee,3.78,3.98,443.6204343,640.625,38.31536364,140.625,36.42700325,32.21064691,38.31536364,0,1015.625,29.12634488,9.18901876,765.625,40.21761696,125,35.9859602,32.65720701,40.21761696,0,906.25,37.48916998,2.728446979,671.875,40.19145425,125,37.55462665,34.56146282,41.89006428,-1.698610026,921.875,32.76915941,7.422294847
chan_0139,p,4.89,4.93,552.3483023,656.25,18.13468365,125,19.00267571,6.272861991,20.35063888,-2.21595523,906.25,7.185540242,10.9491434,812.5,13.15606229,140.625,21.2365379,4.725376022,27.28348822,-14.12742593,906.25,13.09898065,0.057081638,468.75,21.51520935,156.25,35.01749844,26.21801824,35.30046217,-13.78525281,1015.625,13.26741238,8.247796972
chan_0139,A,4.93,5.04,700.5539302,484.375,51.29781333,156.25,44.20249388,45.7194956,4.647171007,46.65064232,984.375,33.04696623,18.2508471,187.5,18.21679258,140.625,37.83697203,28.14670606,37.83697203,-19.62017945,906.25,6.723323815,11.49346876,281.25,31.05305411,140.625,42.05556419,31.05305411,42.05556419,-11.00251007,1000,18.338306,12.71474812
chan_0139,Th,5.04,5.19,651.4207159,625,35.49026967,156.25,39.99546802,30.86512331,39.99546802,-4.505198348,968.75,30.04643877,5.443830899,656.25,40.35333052,156.25,38.95303376,33.79596599,40.35333052,0,968.75,34.55248119,5.800849331,656.25,40.50453321,156.25,38.579031,34.85094854,40.50453321,0,968.75,36.67389729,3.830635919
chan_0139,bh,5.19,5.37,477.9383494,437.5,37.71970603,156.25,35.88335655,34.77243041,37.71970603,0,937.5,26.10954908,11.61015695,406.25,26.04711527,156.25,32.10601202,28.25040202,32.10601202,-6.058896752,875,14.64224878,11.40486649,343.75,23.85052123,156.25,30.95499321,26.57556405,30.95499321,-7.104471976,906.25,15.29580923,8.554711998
chan_0139,aa,5.37,5.43,672.7733227,437.5,31.42794219,156.25,37.02944115,36.64869561,37.02944115,-5.601498952,937.5,21.41231629,10.01562591,484.375,43.04318959,156.25,38.69973648,40.41422377,6.111954339,36.93123525,984.375,31.03446474,12.00872485,484.375,44.4609255,156.25,40.27400815,40.62966028,1.295649316,43.16527618,984.375,20.52409486,23.93683064
chan_0139,b,5.43,5.48,451.8967122,312.5,33.8567323,156.25,38.96739862,33.8567323,38.96739862,-5.110666322,875,4.482907041,29.37382526,312.5,36.3521096,156.25,39.63019414,36.3521096,39.63019414,-3.278084543,875,2.885942151,33.46616745,312.5,36.20789128,156.25,39.47665096,36.20789128,39.47665096,-3.268759679,968.75,5.316722351,30.89116893
chan_0139,oh,5.48,5.58,408.9323195,468.75,36.74757569,156.25,44.48345533,42.4786208,44.48345533,-7.735879633,968.75,11.55490022,25.19267548,484.375,41.84171699,156.25,44.20957312,42.01184762,44.20957312,-2.36785613,968.75,15.83682336,26.00489363,484.375,43.91254775,156.25,43.28935272,41.79436696,43.91254775,0,984.375,15.78882859,28.12371917
chan_0139,n,5.58,5.64,330.9490096,375,22.0395901,140.7167137,30.23687156,26.02765733,30.23687156,-8.197281463,937.5,-1.250547595,23.2901377,375,28.45733291,139.4990473,29.9867105,33.27728205,21.45891585,6.998417057,937.5,8.889956157,19.56737675,437.5,31.25643268,132.6975648,23.32431624,24.16531267,17.56632174,13.69011094,937.5,-7.531269959,38.78770264
chan_0139,ee,5.64,5.79,427.5402121,484.375,2.380049217,140.625,-4.645128373,-5.663154439,2.380049217,0,937.5,-17.01563791,19.39568712,859.375,3.786791841,140.625,-1.380029055,6.175800294,7.922238821,-4.135446979,953.125,3.55095615,0.235835692,953.125,15.82294278,140.625,2.356925565,8.235454782,18.91289946,-3.089956681,953.125,15.82294278,0
chan_0139,rr,5.79,5.83,380.974574,812.5,30.27972072,125,36.30557294,26.04600223,36.30557294,-6.025852227,937.5,27.74053423,2.539186485,781.25,38.26494024,125,35.63451627,27.75528364,38.26494024,0,906.25,36.17594824,2.088992002,781.25,39.36078524,125,36.26529405,29.97637153,39.36078524,0,937.5,21.94693631,17.41384893
chan_0139,chh,5.94,6.08,518.6026856,781.25,15.35215361,125,18.63595096,5.858597488,20.11106985,-4.75891624,890.625,3.250699059,12.10145455,656.25,12.95869187,125,1.30029345,-2.760367345,12.95869187,0,921.875,2.302968957,10.65572291,781.25,5.127398535,156.25,0.420566086,8.014773618,21.40007038,-16.27267184,875,3.838151882,1.289246653
chan_0139,A,6.08,6.15,802.7978252,375,25.99334003,160.2714444,30.08428403,26.93102326,30.08428403,-4.090943998,875,8.499156146,17.49418388,437.5,30.0023132,132.4536937,29.28979308,27.6449063,30.0023132,0,1000,5.663030918,24.33928229,437.5,34.41970506,163.8727141,34.60064247,32.38472717,34.62673195,-0.20702689,1000,9.107074682,25.31263038
chan_0139,tt,6.15,6.32,720.6042003,437.5,39.70322048,165.4894409,34.92596051,35.2623849,27.00579475,12.69742573,875,12.08327763,27.61994286,437.5,40.62570021,165.4035992,35.13092868,35.27126528,27.07762157,13.54807864,875,14.35425024,26.27144997,437.5,40.23620443,162.6912884,34.95528191,33.65898464,40.23620443,0,875,13.17761927,27.05858515
chan_0139,rr,6.32,6.35,370.9389842,390.625,23.69419085,140.625,30.33687915,19.32635189,30.33687915,-6.642688304,890.625,-0.601304893,24.29549574,453.125,11.74194564,156.25,5.774199006,11.2828874,17.17138853,-5.429442893,921.875,-8.028468631,19.77041427,828.125,5.819381352,140.625,15.21394794,-0.082540044,18.95112314,-13.13174178,1000,7.468062025,-1.648680672
chan_0139,oh,6.35,6.39,434.8751619,625,25.24526297,156.25,37.19581149,26.13703521,37.19581149,-11.95054853,875,18.51484376,6.730419206,750,36.29820188,156.25,37.16788532,30.25944526,37.94737208,-1.649170193,906.25,30.73093187,5.56727001,593.75,39.17872955,156.25,36.96370598,30.60933459,39.17872955,0,906.25,23.23141416,15.94731539
chan_0139,chh,6.39,6.51,365.0780736,468.75,13.37224873,140.625,21.39590291,13.9223761,21.57857322,-8.206324493,906.25,1.675845562,11.69640316,453.125,3.295096347,140.625,13.17027514,6.323148671,13.17027514,-9.875178795,906.25,0.238826322,3.056270025,890.625,8.607638315,156.25,10.50459674,3.962571713,18.06580011,-9.458161798,890.625,8.607638315,0
chan_0139,A,6.51,6.58,652.3776472,437.5,-7.451773235,150.1494716,-0.236015233,-12.26898053,11.85883546,-19.31060869,937.5,-7.57375037,0.121977135,312.5,6.92603138,180.3660605,18.32120412,6.92603138,18.32120412,-11.39517274,1000,-10.56111897,17.48715035,375,30.61121199,142.1069276,33.06281701,27.93954312,33.06281701,-2.451605016,1000,-0.41702536,31.02823735
chan_0139,tt,6.58,6.74,514.2625143,312.5,37.12048146,141.9944442,35.21594167,37.12048146,25.68568473,11.43479673,937.5,0.075282359,37.0451991,312.5,38.26544954,141.5636785,34.99276195,38.26544954,25.2449142,13.02053534,937.5,1.099277542,37.166172,312.5,32.84877504,139.0196977,32.36003094,32.84877504,23.99546296,8.853312077,937.5,0.541499801,32.30727524
chan_0139,rr,6.74,6.77,420.988308,250,11.88957138,156.25,27.32886251,15.48780576,27.32886251,-15.43929113,906.25,-14.22436458,26.11393597,218.75,13.63064385,156.25,27.3468674,15.53129699,27.3468674,-13.71622355,1000,-16.67328601,30.30392986,437.5,11.98483097,154.952633,26.73018833,15.12178966,26.73018833,-14.74535736,1000,-18.82666353,30.81149451
chan_0139,i,6.77,6.81,340.8198528,343.75,33.43377515,156.25,35.47902637,33.58246054,35.47902637,-2.045251216,906.25,4.869870431,28.56390472,437.5,38.58365833,156.25,38.09444493,40.82565959,15.0531581,23.53050023,906.25,16.52294645,22.06071188,468.75,42.94704949,156.25,38.00957139,39.71924929,3.110893662,39.83615583,906.25,14.59539951,28.35164998
chan_0139,dd,6.81,6.87,244.8506604,437.5,39.89817154,136.4370455,32.82563161,35.62486572,29.12045686,10.77771468,937.5,0.747848657,39.15032288,437.5,37.6278791,165.368641,36.03605419,32.97787081,37.6278791,0,875,9.679397107,27.94848199,437.5,35.6830235,133.8422958,33.0290265,29.82715583,35.6830235,0,937.5,5.539618418,30.14340508
chan_0139,ee,6.87,6.94,360.9017436,343.75,11.8198141,140.625,31.87333424,12.57603291,31.87333424,-20.05352014,890.625,0.377578499,11.4422356,1890.625,12.72826265,140.625,8.269955642,12.29302104,3.394707299,9.333555355,890.625,-5.681278316,18.40954097,1218.75,2.275362701,156.25,8.6421008,6.152398787,20.32382581,-18.0484631,875,6.198697822,-3.923335121
chan_0139,rr,6.94,6.97,438.7941003,625,30.39341101,156.25,35.1832355,26.48993986,35.1832355,-4.789824485,875,20.91364407,9.479766935,593.75,34.26982554,156.25,34.23042097,28.48955501,34.26982554,0,906.25,25.69971298,8.570112553,593.75,31.62068784,156.25,33.65119805,27.62091685,33.65119805,-2.030510206,906.25,25.32310912,6.297578722
chan_0139,s,6.97,7.12,376.8356111,578.125,32.45556435,140.625,38.36466511,32.07539593,38.36466511,-5.90910076,1015.625,26.44152992,6.014034423,437.5,36.15608116,140.625,39.22638021,32.33058651,39.22638021,-3.070299052,890.625,19.77096616,16.385115,437.5,36.24092823,140.625,39.35594252,32.74729295,39.35594252,-3.115014288,890.625,13.31292157,22.92800666
chan_0139,aa,7.12,7.17,619.5780994,406.25,37.22552786,125,38.42578827,33.35929911,38.42578827,-1.200260413,937.5,1.956303594,35.26922426,343.75,30.0590737,125,32.69472291,26.87956745,32.69472291,-2.635649207,937.5,-9.056843034,39.11591674,375,25.33113947,125,28.58451778,22.52094115,28.58451778,-3.25337831,968.75,0.801212806,24.52992667
chan_0139,^n,7.17,7.28,574.9511174,437.5,37.707464,109.375,33.67376522,36.49682698,7.501738045,30.20572595,984.375,4.574070001,33.133394,421.875,39.66238869,109.375,29.4588774,31.72532695,9.828501404,29.83388728,953.125,-1.215976131,40.87836482,453.125,30.09712959,125,29.07383473,26.0986317,30.09712959,0,984.375,-5.817067102,35.91419669
chan_0139,g,7.28,7.37,391.650285,1515.625,-14.35429887,140.625,14.53168873,3.454956179,14.53168873,-28.8859876,921.875,-13.12468892,-1.229609944,281.25,18.81908103,125,34.55562551,30.84547957,34.55562551,-15.73654449,890.625,-6.713054622,25.53213565,265.625,32.01730461,125,36.97564786,33.93351746,36.97564786,-4.958343244,890.625,-4.434117397,36.45142201
chan_0139,ee,7.37,7.52,412.4991141,390.625,37.0575259,125,39.34296911,37.62150634,39.34296911,-2.285443211,906.25,3.85943441,33.19809149,390.625,40.79597071,125,39.76252013,39.31725751,40.79597071,0,921.875,-0.909463839,41.70543455,390.625,38.74486126,140.625,38.42694154,38.20002103,38.74486126,0,937.5,-0.852710001,39.59757126
chan_0139,m,8.11,8.22,1595.592255,312.5,24.45339159,125,31.41724593,31.05094618,31.41724593,-6.963854334,937.5,-2.360109992,26.81350158,312.5,30.74396055,125,30.67472011,30.69657573,9.989166508,20.75479404,937.5,-11.97215746,42.71611801,312.5,31.23268985,125,31.23577776,31.20964869,31.23577776,-0.003087911,937.5,-13.47829137,44.71098122
chan_0139,i,8.22,8.33,357.7885107,312.5,35.39509909,156.25,35.00408358,36.80399885,11.11311722,24.28198187,968.75,-4.421865836,39.81696493,312.5,41.05478025,156.25,39.8178461,42.07313267,8.028782266,33.02599798,875,8.082125325,32.97265493,312.5,35.61048117,156.25,37.18307476,36.77811429,37.18307476,-1.572593591,875,2.190877139,33.41960403
chan_0139,l,8.33,8.37,330.0201683,312.5,12.35610187,125.5205937,20.45304099,15.42748148,20.45304099,-8.096939117,906.25,-15.02421118,27.38031305,375,-0.741839288,156.25,8.803118462,12.97636987,12.45415967,-13.19599895,937.5,-12.96066542,12.21882614,1062.5,-3.481849209,156.25,16.8241525,11.72374147,17.62359331,-21.10544252,906.25,3.761319377,-7.243168586
chan_0139,i,8.37,8.45,333.6927258,468.75,36.62210144,156.25,37.1909113,38.30243815,17.36087396,19.26122748,906.25,14.53233577,22.08976567,468.75,43.35335675,156.25,37.14584889,37.68345214,3.057030024,40.29632672,906.25,18.08762648,25.26573026,437.5,41.9326641,156.25,37.40281777,35.76790696,41.9326641,0,875,20.31900859,21.61365551
chan_0139,tt,8.45,8.54,312.8398791,687.5,20.35152958,125.9733489,39.09750497,28.27023504,39.09750497,-18.74597539,968.75,10.72176964,9.629759944,1156.25,9.478059315,125,37.63341593,25.6462484,37.63341593,-28.15535662,1000,9.87084093,-0.392781615,562.5,15.93668585,125,38.06300386,27.03204155,38.06300386,-22.12631801,968.75,10.86689084,5.069795008
chan_0139,oh,8.54,8.6,426.4201357,437.5,29.47860601,130.1719247,37.64627281,27.94684562,37.64627281,-8.167666799,1000,16.71716832,12.76143769,437.5,33.55237335,131.8702181,37.58219691,30.63666739,37.58219691,-4.029823563,1000,20.15884338,13.39352997,437.5,36.60517031,131.5038898,37.51649296,31.70067747,37.51649296,-0.911322649,1000,19.08214175,17.52302856
chan_0139,h,8.6,8.68,737.2302929,437.5,41.09074816,156.25,40.10094609,37.49576112,41.09074816,0,875,18.85597251,22.23477565,281.25,32.6865665,125,35.86021687,36.41043004,-9.413842865,42.10040936,1000,-1.438624348,34.12519084,312.5,30.03169131,125,31.28123346,34.07451355,11.11647523,18.91521608,1000,-9.31586102,39.34755233
chan_0139,oh,8.68,8.72,419.9321931,468.75,40.38160504,125,30.53966764,35.62781926,16.2405213,24.14108373,906.25,8.74303889,31.63856615,437.5,35.64760852,97.81558746,30.70476901,33.89715575,8.448371807,27.19923671,906.25,7.733616621,27.9139919,437.5,31.84319708,98.12525488,29.41278922,32.27166816,11.00515611,20.83804097,968.75,2.274366062,29.56883102
chan_0139,l,8.72,8.81,432.8036677,406.25,25.39153504,97.08513102,27.10305808,29.6405675,6.390497666,19.00103737,968.75,-7.008090826,32.39962586,343.75,25.47569771,121.9657425,26.02246479,28.00792268,10.10209428,15.37360343,906.25,-3.967026421,29.44272413,343.75,24.36818917,125,25.23835534,23.75801451,25.23835534,-0.870166173,906.25,-3.357623412,27.72581258
chan_0139,ee,8.81,8.9,454.5746747,312.5,-2.206154394,125,-19.658742,-1.810724916,-3.107074183,0.900919789,1000,-17.83989664,15.63374224,437.5,-14.7262337,125,1.659854227,-5.4647669,11.17150298,-25.89773669,937.5,-19.46299274,4.736759032,812.5,-13.69643556,125,1.246007385,-8.614002079,5.883788089,-19.58022365,937.5,-16.388832,2.692396444
chan_0139,n,8.9,8.99,387.4724918,562.5,37.81594471,140.625,37.62317474,35.29881854,38.01758136,-0.201636655,890.625,22.92399726,14.89194745,750,36.386788,125,37.90001952,35.66491943,37.90001952,-1.513231523,890.625,32.68151858,3.705269412,640.625,42.06636503,125,41.17137051,38.66529946,42.06636503,0,906.25,31.59355398,10.47281105
chan_0139,tt,9.46,9.5,343.6321266,375,25.76722914,125,29.89931875,25.49953353,29.89931875,-4.132089608,906.25,-1.08790437,26.85513351,500,12.16526403,125,28.86227274,20.78185658,28.86227274,-16.69700871,906.25,4.482486019,7.682778013,593.75,1.22470337,125,26.87288937,18.9672793,26.87288937,-25.648186,906.25,1.950487224,-0.725783854
chan_0139,A,9.5,9.64,605.7451723,406.25,45.45454776,140.625,40.29030196,41.38279925,12.76405406,32.6904937,953.125,8.33412272,37.12042504,421.875,47.62089296,140.625,41.51982647,41.47015449,47.62089296,0,968.75,11.69135046,35.9295425,421.875,48.08863969,140.625,41.41560048,40.41929367,48.08863969,0,984.375,11.04926388,37.03937581
chan_0139,dd,9.64,9.71,382.2080598,406.25,40.47779083,156.0038478,37.09907262,36.08041133,40.47779083,0,1000,6.560970099,33.91682073,437.5,19.48454123,155.8721867,21.88396019,15.13998151,21.88396019,-2.399418967,875,-5.166411567,24.65095279,406.25,16.03997644,127.3548298,23.26013742,11.20459475,23.26013742,-7.220160972,906.25,-17.0237628,33.06373924
chan_0139,ee,9.71,9.85,398.2000013,781.25,-14.87289392,125,-7.490481164,-5.006207482,9.591917637,-24.46481156,968.75,-16.32139009,1.448496175,843.75,-14.38413621,125,-1.642340494,-8.516692022,0.821916602,-15.20605281,937.5,-17.3814688,2.997332592,843.75,-2.877671806,125,16.70784991,2.050114838,16.70784991,-19.58552172,906.25,-9.975538657,7.097866851
chan_0139,rr,9.85,9.93,405.8347314,375,30.00033,125,27.51448613,23.47186638,30.00033,0,1000,15.27122724,14.72910275,437.5,20.73806021,125,27.03190287,24.88565444,27.03190287,-6.293842657,1000,10.30405408,10.43400613,375,35.53788507,139.0085611,32.14852244,35.16089109,28.17255179,7.365333278,1000,17.69682196,17.84106311
chan_0139,p,10.25,10.3,846.6925751,437.5,39.27459566,125.8997515,34.98678405,36.52920297,4.687936029,34.58665963,968.75,14.95280283,24.32179282,406.25,39.57264809,125.1019772,35.58090273,36.46921485,-4.218300882,43.79094898,968.75,13.00961235,26.56303574,406.25,39.58451953,125,36.78563285,36.31965449,39.58451953,0,968.75,14.18685983,25.3976597
chan_0139,rr,10.3,10.33,411.1607827,1437.5,19.16611561,140.625,34.3053077,17.84251263,34.3053077,-15.13919209,890.625,6.262916557,12.90319906,1812.5,14.94564994,140.625,17.28207713,6.404386274,22.59197956,-7.646329622,984.375,1.822386404,13.12326353,2046.875,2.890677766,156.25,20.93839882,11.10275909,20.93839882,-18.04772105,875,-0.367575928,3.258253694
chan_0139,oh,10.33,10.39,398.7237124,750,-2.649959135,141.5475451,25.5861907,7.143223022,25.5861907,-28.23614984,937.5,-4.720738875,2.070779739,312.5,31.9122415,166.0554763,35.72248953,31.9122415,35.72248953,-3.810248032,875,1.191498387,30.72074311,312.5,26.71502856,133.559162,34.06174047,26.71502856,34.06174047,-7.346711908,937.5,1.340109724,25.37491884
chan_0139,sh,10.39,10.56,1477.058135,437.5,32.83030365,140.625,40.05553773,35.27828507,40.05553773,-7.225234081,890.625,12.51478591,20.31551774,453.125,40.66328713,156.25,40.11795144,36.25883279,40.66328713,0,890.625,16.56924944,24.0940377,453.125,41.56655808,156.25,40.31275387,36.90347149,41.56655808,0,906.25,17.42274944,24.14380864
chan_0139,n,10.56,10.59,774.8723464,437.5,35.22508709,134.1989782,33.44670927,29.23189236,35.22508709,0,937.5,2.29166321,32.93342388,375,22.96832493,160.3157033,30.81691841,21.26752809,30.81691841,-7.848593481,937.5,4.554780564,18.41354437,312.5,22.26317582,138.927099,28.63057491,24.59799636,28.63057491,-6.367399091,937.5,-23.04285887,45.30603469
chan_0139,ee,10.59,10.7,407.1299099,296.875,24.06326913,140.625,34.43849961,24.06326913,34.43849961,-10.37523048,1000,1.521034358,22.54223477,250,17.95217472,125,25.74490344,17.95217472,25.74490344,-7.792728718,937.5,-11.00419661,28.95637133,375,29.42024552,125,33.80092536,32.12438489,33.80092536,-4.380679846,890.625,0.561016123,28.85922939
chan_0139,rr,10.7,10.73,417.7499072,531.25,43.04314128,125,37.35763438,37.7836187,13.74068791,29.30245337,1000,17.98860126,25.05454002,625,41.80094608,125,36.19693732,36.67185759,9.729245237,32.07170084,968.75,22.69023533,19.11071075,593.75,41.93337248,125,36.28254212,35.75214383,41.93337248,0,968.75,28.04494275,13.88842973
chan_0139,j,10.73,10.86,284.8470708,343.75,19.16560632,125,27.22949381,26.40032183,27.60056047,-8.434954153,906.25,3.339933084,15.82567324,250,24.39616726,125,26.91407753,24.39616726,26.91407753,-2.517910268,1000,1.696660763,22.69950649,281.25,22.01222804,125,25.43856406,23.6119973,25.43856406,-3.426336025,906.25,-10.12968008,32.14190812
chan_0139,oh,10.86,10.95,515.7709985,546.875,39.6044666,125,36.4026421,34.66666191,39.6044666,0,921.875,21.61140111,17.99306549,671.875,42.78684013,140.625,36.44460143,34.93431088,42.78684013,0,937.5,28.59145287,14.19538726,687.5,41.8524931,140.625,37.43667587,34.08763883,41.8524931,0,953.125,29.67690747,12.17558563
chan_0139,b,10.95,11,315.6534832,515.625,25.20466068,125,30.92070345,23.98056439,30.92070345,-5.716042775,953.125,7.763992851,17.44066782,515.625,13.79287909,125,25.64716097,17.02013916,25.64716097,-11.85428188,953.125,4.345351824,9.447527267,265.625,20.26314159,125,26.25968935,21.12868445,26.25968935,-5.996547766,968.75,-5.486278641,25.74942023
chan_0139,A,11,11.11,562.733366,250,18.13919833,125,21.68936517,18.13919833,21.68936517,-3.550166841,968.75,-8.795960704,26.93515903,281.25,10.20595491,125,19.89497657,14.59286123,20.15889096,-9.95293605,937.5,-14.5698541,24.77580901,343.75,2.598514661,125,19.05047207,9.676635059,19.05047207,-16.45195741,968.75,-9.580310463,12.17882512
chan_0139,b,11.11,11.21,493.8631428,375,34.83060748,125,34.20731705,34.01309253,34.83060748,0,1000,5.907821855,28.92278562,375,37.89491944,125,36.28558315,37.0053687,14.54250443,23.35241501,1000,8.040019199,29.85490024,375,35.71473006,125,35.44627306,36.42027843,-2.62149402,38.33622408,1000,7.993917698,27.72081237
chan_0139,dd,11.21,11.26,275.3357068,312.5,30.37226287,125,30.08138146,29.26542052,30.37226287,0,1000,0.107503541,30.26475933,218.75,23.94374477,125,27.34561042,24.72656664,27.34561042,-3.401865654,968.75,-4.854587279,28.79833204,218.75,21.60528541,125,24.25574532,21.75054168,24.25574532,-2.650459913,968.75,-18.69626807,40.30155348
chan_0139,ee,11.26,11.33,380.7946686,421.875,32.25339472,125,35.35398108,33.65969097,35.35398108,-3.100586362,890.625,14.53626008,17.71713464,640.625,42.70666265,125,36.23074775,35.93261247,42.70666265,0,890.625,26.13328355,16.5733791,625,42.78851956,125,37.50812573,35.77638231,42.78851956,0,1000,22.26735124,20.52116833
chan_0139,b,11.33,11.39,328.6286028,625,33.64087757,125,33.9573802,34.05040579,30.12297443,3.517903137,937.5,22.38381308,11.25706448,500,33.52507932,125,29.89717398,27.06973954,33.54808346,-0.023004137,1000,10.66483591,22.86024341,375,24.24646038,125,25.16927857,21.67418749,25.16927857,-0.92281819,937.5,8.143905216,16.10255516
chan_0139,A,11.39,11.5,465.7800676,281.25,17.34460214,125,31.96154973,25.89913175,31.96154973,-14.6169476,1000,-0.302201686,17.64680382,453.125,5.032748805,125,25.77932323,17.17235427,25.77932323,-20.74657443,1000,-2.338344867,7.371093672,375,4.883174708,125,21.58331039,12.56411198,21.58331039,-16.70013568,906.25,-6.332204693,11.2153794
