Filename,Segment_label,Beginning,End,F1,A1hz,A1dB,F0,H1,H2,P0,A1-P0,P1Hz,P1,A1-P1,A1hz,A1dB,F0,H1,H2,P0,A1-P0,P1Hz,P1,A1-P1F1,A1hz,A1dB,F0,H1,H2,P0,A1-P0,P1Hz,P1,A1-P1
abd_203,i,3.83,3.94,256.9848311,171.875,36.10591704,156.25,38.99559946,21.49207502,38.99559946,-2.889682416,1000,-13.52164095,49.62755799,187.5,33.6828689,179.7963362,33.6828689,23.50275454,33.6828689,0,937.5,-7.162524033,40.84539294,187.5,32.38446531,178.4846032,32.38446531,11.11480068,32.38446531,0,1000,-17.06416456,49.44862987
abd_203,rr,3.94,3.97,191.5790909,468.75,39.69881465,156.25,40.37317355,44.43959747,7.208367068,32.49044758,875,21.76488892,17.93392573,171.875,29.98612717,156.25,36.08139912,20.50637396,36.08139912,-6.095271953,875,-8.907609558,38.89373673,328.125,51.33181172,156.25,44.08668823,51.33181172,9.298751798,42.03305993,968.75,11.35791757,39.97389415
abd_203,j,3.97,4.11,182.8363465,437.5,42.36580079,165.1190005,40.52968769,45.10289372,33.18213566,9.183665135,1000,24.06628248,18.29951832,500,45.65310706,156.25,40.53048293,43.51831607,7.94018748,37.71291958,875,21.63711969,24.01598736,468.75,45.52839767,156.25,39.97804262,43.93924674,10.93951812,34.58887955,875,17.46054616,28.06785151
abd_203,oh,4.11,4.16,431.1304936,281.25,47.10196036,140.625,44.8862069,47.10196036,4.827733379,42.27422698,984.375,19.13862039,27.96333997,312.5,45.28251926,159.3432757,45.61568738,45.28251926,46.56742234,-1.284903081,937.5,14.61965152,30.66286774,312.5,44.10202447,158.5080041,44.55242372,44.10202447,45.16596261,-1.063938132,1000,14.33840321,29.76362127
abd_203,n,4.16,4.2,429.705946,421.875,40.20926905,140.625,46.24691674,50.4153499,-3.426915156,43.63618421,1000,38.53923383,1.670035223,281.25,47.26298282,140.625,44.16467484,47.26298282,1.072116371,46.19086644,968.75,17.93303913,29.32994369,281.25,46.89724367,140.625,43.96469587,46.89724367,-3.326073204,50.22331688,984.375,12.5359149,34.36132877
abd_203,n,4.2,4.3,292.4100106,906.25,4.463441792,140.625,7.040578099,3.029834564,10.85057715,-6.387135355,1015.625,5.130819853,-0.667378061,609.375,38.61173334,156.25,45.49188162,45.94173417,7.825392176,30.78634116,953.125,35.46089372,3.150839621,406.25,30.07195162,218.75,42.40784425,30.07195162,42.40784425,-12.33589263,1000,22.62144952,7.450502098
abd_203,oh,4.3,4.46,446.8470125,765.625,19.92551246,125,31.74116193,25.76455272,31.74116193,-11.81564947,890.625,15.55821536,4.3672971,750,41.0690009,125,35.24289527,36.69731149,9.869349906,31.19965099,890.625,27.9123609,13.15664,781.25,49.40097365,125,39.76285178,40.57158073,1.801964845,47.59900881,921.875,35.45443638,13.94653728
abd_203,A,4.64,4.76,868.0136116,1312.5,8.126614648,149.4122671,10.48612285,6.343725889,12.81929755,-4.692682899,1000,-2.051522252,10.1781369,1062.5,9.039024277,140.625,0.370626907,8.512563939,5.473208808,3.565815468,984.375,7.738701981,1.300322296,1156.25,9.160806685,171.875,3.687940173,-7.134048008,23.19283572,-14.03202903,1031.25,1.939209975,7.22159671
abd_203,s,4.76,4.93,799.2987619,500,47.9638069,187.5,37.99796478,41.74776402,24.04474132,23.91906558,875,32.131568,15.8322389,437.5,34.19367797,187.5,36.43309869,37.12773869,24.57576013,9.617917836,875,20.66170319,13.53197477,500,40.804014,187.5,37.01095556,40.46086094,30.11402764,10.68998636,875,27.11643776,13.68757624
abd_203,rr,4.93,4.96,1212.472741,562.5,42.06172033,156.25,36.96844762,40.1683998,9.155907521,32.90581281,875,36.06712726,5.994593067,562.5,48.19644807,187.5,37.59917838,40.29181752,25.47535621,22.72109186,875,36.03735962,12.15908845,562.5,46.03702806,187.5,37.63618358,40.63811737,23.92227009,22.11475797,875,37.77060562,8.266422439
abd_203,aa,4.96,5,538.738746,390.625,27.85148399,171.875,42.2244139,33.87305527,42.2244139,-14.37292991,921.875,19.26903636,8.582447639,531.25,47.19194579,187.5,38.11853096,40.93677536,7.531417849,39.66052794,875,34.57467673,12.61726906,531.25,47.76775605,187.5,40.69935827,42.3504811,10.22086197,37.54689407,906.25,30.11175562,17.65600042
abd_203,Y,5,5.05,594.2871624,531.25,10.04564565,171.875,-0.153248752,8.583779684,5.627014041,4.418631608,906.25,-3.854435445,13.90008109,578.125,2.884350962,187.5,8.363651293,13.11952652,4.935843682,-2.051492721,1031.25,5.736583232,-2.85223227,531.25,16.23662664,187.5,15.10392798,11.0936876,17.05813494,-0.8215083,875,1.098209568,15.13841707
abd_203,s,5.05,5.17,432.6618125,531.25,45.02581502,187.5,42.70347748,38.38125862,45.02581502,0,921.875,36.34626028,8.679554748,531.25,14.70590237,171.875,-3.282441457,8.229155583,-1.090941445,15.79684381,921.875,3.318028818,11.38787355,531.25,12.29020558,187.5,17.33381426,12.68710222,28.95769006,-16.66748448,906.25,11.86502546,0.425180126
abd_203,tth,5.17,5.3,578.7529553,437.5,50.18030064,140.625,43.81400462,48.68808501,8.526366374,41.65393427,1015.625,29.96450215,20.21579849,640.625,45.06159519,156.25,42.0355471,41.73506126,47.07272788,-2.011132681,1000,45.46413755,-0.402542352,593.75,55.20843457,140.625,41.08819699,43.84557552,0.396427043,54.81200753,890.625,42.85658655,12.35184801
abd_203,aa,5.3,5.42,551.7105069,562.5,5.520136265,141.6400065,9.17636169,-1.221695114,9.17636169,-3.656225425,937.5,-3.239069249,8.759205514,312.5,48.6064495,156.25,42.45799862,48.6064495,3.375699235,45.23075026,1015.625,10.95661525,37.64983424,359.375,31.47521148,203.125,44.17969929,40.3128839,44.17969929,-12.70448781,1046.875,13.83034606,17.64486542
abd_203,l,5.42,5.58,413.8415051,250,31.79302813,125,36.94141275,31.79302813,38.03111347,-6.238085342,968.75,0.127845121,31.66518301,937.5,0.366284475,168.7895787,9.996212067,4.281137075,9.996212067,-9.629927592,875,0.794577007,-0.428292532,562.5,1.498305995,134.5611223,8.97860692,11.21486089,5.1063336,-3.608027605,1000,-5.602784609,7.101090604
abd_203,h,5.67,5.7,618.3558097,187.5,25.57946864,140.625,40.81290471,31.06089583,40.81290471,-15.23343606,1015.625,-5.431606537,31.01107518,281.25,44.33823234,125,42.47139376,44.33823234,12.52508437,31.81314797,968.75,7.56040989,36.77782245,281.25,40.856536,156.25,44.02545043,40.856536,44.02545043,-3.168914436,875,0.713718116,40.14281788
abd_203,i,5.7,5.77,243.8678061,312.5,35.69517544,156.25,35.75583115,35.69517544,38.56269249,-2.867517051,875,5.452486843,30.2426886,1078.125,-1.42710717,156.25,10.39321979,7.129304623,24.9584833,-26.38559047,906.25,-3.49212509,2.06501792,1640.625,1.438861751,140.625,12.13223789,9.693129534,23.00515446,-21.56629271,937.5,-3.820984339,5.25984609
abd_203,s,5.77,5.87,196.1888682,343.75,36.00202193,156.25,38.31443854,37.54741231,38.31443854,-2.312416605,875,9.61784743,26.38417451,375,40.06697486,156.25,41.60764816,46.82988712,8.759461581,31.30751327,1000,11.04246282,29.02451204,500,46.24289564,156.25,41.53061375,45.5352812,3.340439814,42.90245583,1000,14.91669833,31.32619731
abd_203,ee,5.87,5.94,329.7040024,343.75,47.94064837,171.875,41.9098385,47.94064837,17.85276886,30.0878795,875,15.89980086,32.04084751,218.75,22.06887794,156.25,38.72227383,28.98661994,38.72227383,-16.65339589,875,-6.305658557,28.37453649,218.75,23.41935959,156.25,38.54613277,29.20623479,38.54613277,-15.12677318,937.5,-3.166014047,26.58537364
abd_203,b,5.94,6.01,352.9073081,218.75,36.27020406,156.25,39.85942786,25.4998144,40.33039478,-4.060190726,906.25,-5.233362728,41.50356678,406.25,32.80911309,187.5,42.92784097,49.95530269,6.10175655,26.70735654,906.25,26.60516838,6.203944708,390.625,42.65892926,187.5,42.19255896,49.41463039,-3.112496393,45.77142566,906.25,25.89407933,16.76484993
abd_203,ee,6.01,6.12,380.1823692,546.875,45.5417262,140.625,36.82981508,37.55416741,10.29447799,35.24724821,921.875,21.82233431,23.71939189,218.75,22.79019657,156.25,37.89797729,28.20219504,37.89797729,-15.10778073,875,-4.67558879,27.46578536,250,29.32946614,125,33.8789544,29.97916163,33.8789544,-4.549488262,1000,-7.724225999,37.05369214
abd_203,b,6.12,6.19,239.88352,500,41.13837857,125,28.31932076,30.10614334,29.81502112,11.32335745,937.5,33.93897879,7.19939978,656.25,51.02287326,125,38.36861828,41.13064213,-4.957334857,55.98020811,906.25,39.03618356,11.9866897,625,49.4720155,125,38.38095626,40.83573285,4.414163169,45.05785233,890.625,41.70617177,7.765843738
abd_203,E,6.19,6.29,527.974391,406.25,39.46256612,125,38.50669097,36.38414604,39.46256612,0,906.25,24.60111632,14.86144981,500,32.21155424,125,33.61422244,30.79245971,33.61422244,-1.402668201,937.5,22.27866725,9.932886984,562.5,31.56176579,125,36.18002849,37.491904,31.57226076,-0.010494974,937.5,15.84975469,15.7120111
abd_203,b,6.29,6.32,494.2175483,531.25,34.10158101,155.1023015,38.69769064,32.93476146,38.69769064,-4.596109636,875,31.8145728,2.287008207,406.25,42.88501341,125,39.48720095,38.38667857,42.88501341,0,937.5,22.18730725,20.69770616,437.5,39.89392657,125,39.77609866,36.38331982,40.89251943,-0.998592861,968.75,27.29346057,12.600466
abd_203,oh,6.32,6.38,418.4451862,625,37.67484086,156.25,39.79232394,35.74859261,40.68701454,-3.012173683,968.75,35.94347018,1.731370677,562.5,35.62394587,156.25,39.33881234,32.8102967,39.33881234,-3.714866472,1000,32.10395465,3.519991221,500,37.95912388,156.25,39.73413763,34.72543796,39.95402362,-1.994899732,937.5,34.90717671,3.051947173
abd_203,h,6.38,6.43,503.1340656,500,40.73744452,156.25,37.84642545,37.52237055,41.30584763,-0.568403108,968.75,23.81174825,16.92569627,656.25,41.96512656,156.25,39.18683575,35.56346196,41.96512656,0,968.75,32.87598034,9.089146215,656.25,42.77246449,156.25,38.90489011,36.23897168,42.77246449,0,1000,30.2097417,12.56272279
abd_203,A,6.43,6.48,593.2443322,343.75,10.00115016,156.25,29.39665131,17.10331731,29.39665131,-19.39550115,968.75,9.769058412,0.23209175,1343.75,13.7358882,156.25,32.2014053,16.44905489,32.2014053,-18.4655171,1000,6.401788186,7.334100014,1531.25,20.17136472,156.25,25.23221944,18.39303238,25.23221944,-5.060854725,1000,4.491045611,15.68031911
abd_203,rr,6.48,6.53,538.7268387,500,42.78906064,125,36.18425538,37.73333152,16.03382326,26.75523738,906.25,23.00415568,19.78490496,656.25,11.56789454,156.25,8.81825834,0.340968657,11.56789454,0,968.75,0.455559448,11.11233509,1031.25,21.19185241,125,-10.99192038,0.40733449,11.93273419,9.259118219,1000,17.95537366,3.236478751
abd_203,k,6.53,6.62,377.7201007,531.25,40.16744007,117.0485752,34.11152365,38.22459031,24.67006785,15.49737222,937.5,23.83009799,16.33734208,593.75,47.06508162,125,36.6526758,40.13275379,12.29365608,34.77142555,937.5,31.83057787,15.23450375,562.5,44.76402407,121.396383,37.268329,41.84776681,10.43206068,34.33196338,1000,32.56265638,12.20136769
abd_203,aa,6.62,6.7,474.8581978,468.75,39.40588501,93.75,34.79718278,40.42759111,4.704675278,34.70120974,953.125,3.947705977,35.45817904,375,12.46515683,93.75,27.54969156,34.14594299,19.47958597,-7.01442914,968.75,0.175229039,12.28992779,281.25,12.17612734,93.75,25.37272242,32.24108716,16.47075914,-4.294631802,937.5,1.389097982,10.78702936
abd_203,rr,6.7,6.75,547.0564122,359.375,30.99647656,93.75,28.58133938,28.75079392,5.769404524,25.22707203,953.125,-6.655268334,37.65174489,359.375,35.98065295,93.75,32.20059286,37.10919392,5.94958349,30.03106946,937.5,2.415848388,33.56480456,359.375,30.99647656,93.75,28.58133938,28.75079392,5.769404524,25.22707203,953.125,-6.655268334,37.65174489
abd_203,ee,6.75,6.87,426.3536561,359.375,30.99647656,93.75,28.58133938,28.75079392,5.769404524,25.22707203,953.125,-6.655268334,37.65174489,359.375,30.99647656,93.75,28.58133938,28.75079392,5.769404524,25.22707203,953.125,-6.655268334,37.65174489,359.375,30.99647656,93.75,28.58133938,28.75079392,5.769404524,25.22707203,953.125,-6.655268334,37.65174489
abd_203,sil,6.98,7.23,683.7847917,359.375,30.99647656,93.75,28.58133938,28.75079392,5.769404524,25.22707203,953.125,-6.655268334,37.65174489,359.375,30.99647656,93.75,28.58133938,28.75079392,5.769404524,25.22707203,953.125,-6.655268334,37.65174489,359.375,30.99647656,93.75,28.58133938,28.75079392,5.769404524,25.22707203,953.125,-6.655268334,37.65174489
abd_204,sil,0,0.22,553.3954897,312.5,44.02541659,156.25,49.01088553,44.02541659,49.01088553,-4.985468939,968.75,20.51855488,23.50686171,421.875,33.58727506,156.25,43.36669462,44.00991722,-0.700937741,34.2882128,875,12.0937519,21.49352316,328.125,45.44853716,156.25,48.72044773,49.3270511,6.281026205,39.16751095,921.875,21.63270607,23.81583109
abd_204,i,0.22,0.34,994.0788054,187.5,29.42502814,156.25,32.98156177,18.21941368,32.98156177,-3.556533625,906.25,-3.214051875,32.63908002,281.25,33.19839977,156.25,48.00948278,43.45620576,48.00948278,-14.81108301,1000,15.36430046,17.83409931,281.25,33.65302907,156.25,46.17925992,40.99246655,46.17925992,-12.52623084,968.75,7.05928589,26.59374318
abd_204,n,0.34,0.42,295.4314689,546.875,44.98338716,187.5,45.13785562,49.93908116,6.306715225,38.67667193,921.875,30.41766932,14.56571783,343.75,6.424579792,156.25,5.202956558,6.424579792,8.998466504,-2.573886712,968.75,-9.465611349,15.89019114,1406.25,7.860129823,187.5,20.09248332,11.81746879,29.44230967,-21.58217985,1000,7.80562714,0.054502684
abd_204,T,0.42,0.48,197.6005229,562.5,46.63018182,187.5,41.17842088,41.19799466,29.60400578,17.02617604,875,38.13831155,8.491870275,593.75,48.34831301,187.5,42.79079459,45.34155621,-0.404572151,48.75288516,937.5,41.67254218,6.675770826,750,48.59942202,187.5,43.85590331,45.86754679,7.884386832,40.71503519,968.75,43.08338713,5.516034888
abd_204,A,0.48,0.58,506.5936454,375,44.20669823,187.5,50.5446544,44.20669823,50.5446544,-6.337956172,968.75,26.64645515,17.56024307,562.5,36.02157656,187.5,41.08260768,38.99483402,41.24890774,-5.227331173,875,27.81413713,8.207439436,375,38.10704876,187.5,43.92605551,38.10704876,43.92605551,-5.819006755,1000,17.57503236,20.5320164
abd_204,rr,0.58,0.61,621.6693906,500,46.81608205,171.875,47.57761309,47.2038399,47.57761309,-0.761531035,875,25.24862443,21.56745762,343.75,37.31096787,187.5,50.79746736,44.12752678,50.79746736,-13.48649949,937.5,26.53401841,10.77694946,343.75,41.72291197,187.5,50.07976548,44.30367902,50.07976548,-8.356853511,906.25,25.16105046,16.56186151
abd_204,n,0.61,0.7,340.9462681,312.5,13.7858942,171.875,27.00675419,13.7858942,28.86882626,-15.08293206,953.125,-3.157994236,16.94388843,437.5,46.47469668,140.625,46.11769015,50.65660934,8.86388956,37.61080712,890.625,26.69016754,19.78452914,468.75,51.0019779,156.25,45.4869706,47.99037961,2.792608137,48.20936977,875,12.73908249,38.26289542
abd_204,ee,0.7,0.83,513.3073085,281.25,21.80378744,140.625,23.13205285,21.80378744,30.99871285,-9.194925414,937.5,-9.499887894,31.30367533,468.75,16.05548846,171.875,8.721307924,8.483621061,16.05548846,0,1031.25,-9.472535788,25.52802425,656.25,0.376160068,156.25,2.201054114,-1.721323058,12.68798152,-12.31182145,875,-6.990871678,7.367031747
abd_204,T,0.83,0.95,295.4815823,562.5,43.76039067,140.625,39.91820749,39.7380778,43.76039067,0,906.25,15.66838651,28.09200416,203.125,28.59829889,125,21.07105896,13.60082165,28.59829889,0,1000,-17.212928,45.8112269,234.375,19.67147919,125,36.3283843,32.49607914,36.3283843,-16.65690511,890.625,-15.10802252,34.77950171
abd_204,b,0.95,1.09,287.0368097,562.5,23.87246885,125,39.95747901,33.42615183,39.95747901,-16.08501016,968.75,17.91514546,5.957323386,671.875,50.55202152,140.625,43.73297895,43.87246738,6.821041809,43.73097971,937.5,36.78294735,13.76907418,687.5,47.78668183,140.625,44.7451874,43.07116624,48.76553731,-0.978855477,968.75,36.91183054,10.87485129
abd_204,E,1.09,1.2,517.5016162,687.5,20.90443678,137.8217879,39.34228782,23.3440811,39.34228782,-18.43785105,937.5,10.90761895,9.996817828,562.5,20.14376448,155.5650646,39.08294472,31.50357601,39.08294472,-18.93918023,875,15.54156334,4.602201143,812.5,17.30566319,156.25,37.85567362,27.31017373,37.85567362,-20.55001043,968.75,15.808762,1.49690119
abd_204,b,1.2,1.26,591.0201005,500,37.93515696,153.0351082,39.67989942,31.7061041,39.67989942,-1.744742459,875,31.06852991,6.866627053,437.5,34.1590714,175.7667217,40.60280189,33.00347956,40.60280189,-6.443730491,875,24.40232851,9.756742885,437.5,35.51128163,181.3850285,41.04458408,35.94023792,41.04458408,-5.533302448,875,29.74275167,5.768529956
abd_204,oh,1.26,1.29,650.2189066,562.5,51.88182812,187.5,45.62231233,43.06610524,51.88182812,0,937.5,37.90320016,13.97862795,500,40.42068269,187.5,40.8429611,37.81815399,40.8429611,-0.422278405,875,34.89025366,5.530429035,500,42.95983544,187.5,41.78896935,39.20740398,42.95983544,0,875,36.48725988,6.472575561
abd_204,h,1.29,1.32,469.8182011,312.5,20.65561006,187.5,35.96474488,12.79637262,35.96474488,-15.30913482,937.5,6.664063359,13.9915467,562.5,53.67061378,187.5,45.00757244,44.1089749,53.67061378,0,937.5,36.61121362,17.05940017,562.5,53.51541336,187.5,44.44475033,45.42542259,2.145249831,51.37016353,968.75,32.27172789,21.24368547
abd_204,A,1.32,1.39,575.3807301,406.25,6.312515565,187.5,28.00932964,8.470268165,28.00932964,-21.69681408,906.25,0.639495853,5.673019712,375,43.6464076,187.5,41.35118727,43.6464076,7.666921954,35.97948565,906.25,20.23913116,23.40727644,375,21.98370168,187.5,34.41907753,24.80573797,34.41907753,-12.43537585,968.75,12.7865649,9.197136784
abd_204,rr,1.39,1.44,316.7807512,562.5,46.39222998,187.5,41.56885675,43.91553204,8.776648059,37.61558192,875,32.83751701,13.55471298,593.75,17.06834492,187.5,15.76453498,10.45076232,18.50065699,-1.432312064,937.5,6.751044709,10.31730022,625,11.88368999,187.5,15.62606893,11.90248218,21.70489581,-9.821205813,937.5,11.82696734,0.05672265
abd_204,k,1.44,1.51,412.8676116,500,40.47553173,156.25,39.24147706,39.62648198,0.891278709,39.58425302,875,12.77947223,27.6960595,687.5,54.17764601,187.5,41.46646474,44.64512769,4.382360571,49.79528544,875,38.97894394,15.19870206,687.5,55.80085405,187.5,42.93682133,45.71354992,5.270388615,50.53046543,1031.25,37.1571981,18.64365595
abd_204,A,1.51,1.58,549.1026446,328.125,47.96900145,156.25,42.17061767,47.96900145,13.56182161,34.40717985,984.375,11.44339875,36.5256027,250,25.0295791,156.25,38.23553588,21.33881371,38.23553588,-13.20595678,1000,-1.28768693,26.31726603,250,17.78657008,156.25,36.33020278,23.54721779,36.33020278,-18.54363269,1000,-1.272569914,19.05914
abd_204,rr,1.58,1.63,516.8245143,281.25,31.16677735,125,35.28676656,34.79289943,35.53068599,-4.363908641,906.25,-2.122119169,33.28889652,312.5,52.60871712,156.25,44.18206537,52.60871712,6.438075316,46.1706418,953.125,20.13944039,32.46927673,281.25,50.09920442,140.625,42.23148361,50.09920442,5.201473304,44.89773111,1000,17.20280177,32.89640264
abd_204,i,1.63,1.73,336.5552827,515.625,49.20547226,125,44.07576474,47.24329794,4.266435926,44.93903634,984.375,31.32221187,17.8832604,250,31.84159355,125,31.02019089,31.96082015,13.93257129,17.90902227,1000,-7.028854054,38.87044761,312.5,18.2340731,125,27.80876002,33.30062174,10.88228822,7.351784874,1000,1.723398754,16.51067434
abd_204,rr,1.73,1.78,289.07535,734.375,16.41939068,203.125,20.80639558,6.553984714,20.80639558,-4.387004899,906.25,8.770020432,7.649370245,796.875,50.90172257,140.625,42.84644604,43.82990946,5.100741805,45.80098077,937.5,41.26324901,9.63847356,671.875,45.03408355,171.875,40.83584294,37.69821223,45.03408355,0,875,25.88292302,19.15116053
abd_204,A,1.78,1.95,556.4856322,406.25,30.2302997,156.25,34.23658805,24.52493336,34.94792269,-4.717622982,875,21.14997191,9.080327797,968.75,-0.315859984,171.875,7.588775629,1.856829735,15.45897046,-15.77483044,968.75,-0.315859984,0,1328.125,17.14599446,171.875,17.54910114,8.143102555,21.3866175,-4.240623033,875,5.8003486,11.34564586
abd_204,s,1.95,2.12,724.672416,406.25,31.59595615,125,34.29962481,35.63171532,11.76632208,19.82963407,906.25,17.62949054,13.96646561,437.5,48.21238362,156.25,40.72596299,41.59268118,-1.901055367,50.11343899,875,39.44843856,8.763945062,406.25,45.35970944,155.4703841,39.62619885,42.72372908,4.838110362,40.52159907,875,34.7691011,10.59060834
abd_204,aa,2.12,2.2,425.8158499,468.75,44.84382269,156.25,39.14993309,41.25357889,2.766019524,42.07780317,906.25,33.03799318,11.80582952,812.5,23.49061555,125,32.55028857,32.66842292,10.6938198,12.79679575,906.25,11.40978466,12.08083089,312.5,30.94181853,126.6969952,32.09455612,32.74114654,2.622572943,28.31924559,968.75,16.34969391,14.59212462
abd_204,b,2.2,2.25,383.7721281,453.125,40.15067958,171.875,46.76833087,52.75921054,0.496852774,39.65382681,875,26.76680603,13.38387355,625,53.72680947,156.25,41.43797026,43.62335263,-2.049434897,55.77624437,968.75,37.85074384,15.87606563,656.25,54.98998322,156.25,42.32816947,44.06399756,9.146905952,45.84307727,968.75,36.47053359,18.51944962
abd_204,A,2.25,2.33,468.5594537,1265.625,-13.02590123,171.875,2.834967901,-8.065616824,8.333849754,-21.35975098,984.375,-14.13029431,1.10439308,375,39.89633694,187.5,43.46303224,39.89633694,43.46303224,-3.566695304,953.125,13.02905864,26.86727829,265.625,31.43557843,234.375,36.71464709,14.94479958,36.71464709,-5.279068659,968.75,1.77562733,29.6599511
abd_204,i,2.33,2.49,422.9292067,593.75,34.80540712,125,39.23836416,40.96918415,16.45887327,18.34653385,906.25,26.98974504,7.815662075,281.25,35.72866569,140.625,40.96950913,35.72866569,40.96950913,-5.240843438,984.375,8.148477011,27.58018868,406.25,35.13529274,140.625,42.53347676,43.06947718,5.224227985,29.91106475,953.125,22.62586633,12.50942641
abd_204,m,2.7,2.8,1211.453385,312.5,26.85545983,125,27.09237405,30.18755974,9.540699592,17.31476024,1000,1.769613499,25.08584633,531.25,39.24192272,125,39.20706755,41.07658707,16.92768727,22.31423545,937.5,30.91630999,8.325612732,437.5,28.7574632,125,34.49674332,36.18152151,16.67510339,12.08235981,1000,27.81594423,0.941518975
abd_204,oh,2.8,2.85,655.6178744,531.25,23.21504712,155.0310413,18.74414772,25.68797504,20.31243405,2.902613075,968.75,14.46296735,8.752079776,312.5,14.40350805,125,17.72114878,20.70333856,9.795683974,4.607824079,1000,-5.495488977,19.89899703,562.5,4.351304635,125,3.04527368,9.635740438,9.91448251,-5.563177876,1000,0.797778686,3.553525949
abd_204,T,2.85,2.89,287.9001149,625,34.39241994,156.25,41.83483594,41.25180571,41.83483594,-7.442416001,937.5,31.60597375,2.786446191,625,49.90623965,156.25,38.82330656,40.4052111,10.21402732,39.69221233,906.25,33.38069657,16.52554308,593.75,48.84702678,156.25,38.2370776,40.51400305,2.251690549,46.59533623,906.25,33.68278113,15.16424566
abd_204,A,2.89,2.96,584.6801773,531.25,33.57017115,156.25,39.06872699,39.72009628,1.047925396,32.52224576,968.75,18.86783137,14.70233978,468.75,18.16367094,156.25,44.70263291,42.3358645,44.70263291,-26.53896197,968.75,23.2769825,-5.113311564,468.75,17.89290734,156.25,44.99050144,40.90690188,44.99050144,-27.0975941,968.75,25.25021674,-7.357309405
abd_204,m,2.96,3.05,614.1283075,1093.75,11.69746247,156.25,35.46313775,23.13557984,35.46313775,-23.76567529,1000,0.905121926,10.79234054,531.25,38.30634063,156.25,40.04753711,40.00419123,40.04753711,-1.741196487,875,29.8824925,8.42384813,1031.25,34.69181163,156.25,38.71911339,36.63803064,38.71911339,-4.027301764,1000,32.69027187,2.00153976
abd_204,u,3.05,3.1,582.2825916,375,43.62248564,187.5,45.8378099,43.62248564,45.8378099,-2.215324261,937.5,10.02949609,33.59298954,812.5,-0.341561259,187.5,12.54676738,1.692647918,12.54676738,-12.88832864,1031.25,4.810572986,-5.152134245,468.75,2.651763984,187.5,7.866602032,8.062595166,-13.72415664,16.37592063,1000,-0.920152883,3.571916867
abd_204,T,3.1,3.17,1200.20161,343.75,37.45955405,156.25,34.1592639,39.64263217,5.127778529,32.33177552,937.5,-2.722711309,40.18226536,296.875,39.32569632,281.25,37.8433804,14.00785117,39.32569632,0,1000,-0.066560124,39.39225645,312.5,31.13920998,250,28.62601955,14.49716263,31.17614076,-0.036930784,906.25,-4.890018241,36.02922822
abd_204,i,3.17,3.34,352.4750706,437.5,46.19739875,169.0379678,41.93884255,39.06464619,46.61585335,-0.418454599,875,18.30105227,27.89634648,468.75,45.35900538,156.25,41.15199208,45.21105772,6.560354954,38.79865043,937.5,10.68311305,34.67589233,468.75,53.42951235,156.25,44.13809681,46.9037993,14.33753147,39.09198088,937.5,18.48415233,34.94536001
abd_204,ee,3.34,3.42,380.699095,468.75,19.65332905,140.625,21.89275744,14.30760802,28.52586866,-8.872539609,921.875,9.712674434,9.940654615,437.5,26.66748188,167.983302,35.84973094,28.76759609,35.84973094,-9.182249054,875,0.29175793,26.37572395,312.5,20.73950801,137.8712749,32.39141467,20.73950801,32.39141467,-11.65190666,937.5,-19.925003,40.66451101
abd_204,rr,3.42,3.45,447.0029289,562.5,41.70937767,156.25,40.8906933,37.72956949,41.91711387,-0.207736204,937.5,28.87378269,12.83559498,1421.875,4.177008829,156.25,7.326186689,11.12480361,11.71313444,-7.536125607,1015.625,-0.18295477,4.359963599,562.5,5.858146788,171.875,2.224036137,6.638677141,14.90269967,-9.044552878,968.75,2.109636512,3.748510276
abd_204,s,3.45,3.58,508.6961016,500,0.789397964,156.25,21.99642792,4.664368839,24.60467707,-23.81527911,937.5,-2.412403603,3.201801567,625,49.15431946,156.25,41.83506204,40.51596081,49.15431946,0,968.75,35.44807275,13.70624671,625,46.5446597,156.25,43.21256792,38.27098677,46.5446597,0,968.75,32.45649613,14.08816357
abd_204,A,3.58,3.66,596.9733832,375,39.73623538,187.5,44.21570853,39.73623538,44.21570853,-4.479473148,906.25,14.4375745,25.29866088,843.75,-2.943894088,156.25,10.26062254,5.956247116,10.26062254,-13.20451663,968.75,-3.886654914,0.942760825,468.75,20.58254694,187.5,24.30985546,16.17961919,26.94751075,-6.364963809,968.75,4.872614339,15.7099326
abd_204,tth,3.66,3.75,551.6705952,1421.875,2.417421916,171.875,35.24664999,20.11994007,35.24664999,-32.82922807,1031.25,3.302310755,-0.884888839,375,42.30757161,187.5,43.0438568,42.30757161,43.0438568,-0.736285199,906.25,17.86129869,24.44627292,375,42.97140289,187.5,42.08968432,43.04432642,1.518237006,41.45316589,906.25,20.11462958,22.85677332
abd_204,ee,3.75,3.81,379.9894805,375,32.94330343,156.25,35.24242145,41.5149657,4.313568733,28.6297347,937.5,27.98768236,4.955621068,875,-3.748598912,171.875,3.881569517,2.742233669,5.771332181,-9.519931093,1015.625,1.387779667,-5.136378579,1203.125,3.633464107,171.875,24.98941422,15.97131605,25.47251411,-21.83905,906.25,1.448989338,2.184474769
abd_204,p,3.81,3.92,1566.018299,437.5,40.80771289,156.25,36.77334038,38.06207791,13.02090294,27.78680995,968.75,16.58840234,24.21931055,437.5,42.46726915,156.25,34.89999879,40.02432522,2.897275076,39.56999407,1000,27.73302192,14.73424723,437.5,46.26489187,156.25,36.39339488,40.21762329,-0.648902945,46.91379481,1000,25.1872319,21.07765997
